Date,PPO,SIGNAL,HISTO
2023-08-23,-0.07004379636021879,-0.20447418386941096,0.13443038750919217
2023-08-24,-0.08160468223147935,-0.17990028354182466,0.09829560131034532
2023-08-25,-0.09944458281229962,-0.16380914339591968,0.06436456058362006
2023-08-28,-0.11886928419257467,-0.1548211715552507,0.035951887362676016
2023-08-29,-0.13017604447685407,-0.14989214613957136,0.019716101662717284
2023-08-30,-0.16329321900244242,-0.15257236071214558,-0.010720858290296842
2023-08-31,-0.1473635524503617,-0.15153059905978883,0.0041670466094271275
2023-09-01,-0.11118932075360458,-0.143462343398552,0.03227302264494741
2023-09-04,-0.11538323949895046,-0.1378465226186317,0.022463283119681238
2023-09-05,-0.10113248941819766,-0.13050371597854488,0.029371226560347213
2023-09-06,-0.08088277835877447,-0.12057952845459079,0.039696750095816316
2023-09-07,-0.09210794885578479,-0.1148852125348296,0.022777263679044812
2023-09-08,-0.10314821398237412,-0.11253781282433852,0.0093895988419644
2023-09-11,-0.10762583149187235,-0.11155541655784529,0.003929585065972935
2023-09-12,-0.10490450150194557,-0.11022523354666536,0.005320732044719792
2023-09-13,-0.11009089342050654,-0.1101983655214336,0.00010747210092705572
2023-09-14,-0.09573338177459165,-0.10730536877206522,0.011571986997473568
2023-09-15,-0.11580480379037268,-0.10900525577572673,-0.006799548014645954
2023-09-18,-0.12643057108769887,-0.11249031883812116,-0.013940252249577706
2023-09-19,-0.1389099114093809,-0.1177742373523731,-0.02113567405700778
2023-09-20,-0.14038044828218305,-0.12229547953833511,-0.018084968743847935
2023-09-21,-0.16373196006602078,-0.13058277564387227,-0.03314918442214851
2023-09-22,-0.15795481839363876,-0.1360571841938256,-0.021897634199813165
2023-09-25,-0.16159841726326718,-0.1411654308077139,-0.020432986455553276
2023-09-26,-0.13837756396417836,-0.1406078574390068,0.0022302934748284486
2023-09-27,-0.13050929642642423,-0.1385881452364903,0.00807884881006607
2023-09-28,-0.08522379375131982,-0.1279152749394562,0.042691481188136385
2023-09-29,-0.0561631579241021,-0.11356485153638537,0.057401693612283276
2023-10-02,-0.03419231002303875,-0.09769034323371605,0.06349803321067729
2023-10-03,-0.062140544584390583,-0.09058038350385098,0.028439838919460392
2023-10-04,-0.06499743484195544,-0.08546379377147187,0.020466358929516426
2023-10-05,-0.0667115092366391,-0.08171333686450533,0.015001827627866227
2023-10-06,-0.06951735549836997,-0.07927414059127826,0.009756785092908282
2023-10-09,-0.08038835467961912,-0.07949698340894644,-0.0008913712706726806
2023-10-10,-0.10563988534466645,-0.08472556379609045,-0.020914321548576004
2023-10-11,-0.10034229117616202,-0.08784890927210477,-0.012493381904057244
2023-10-12,-0.1093282600288746,-0.09214477942345875,-0.017183480605415843
2023-10-13,-0.14133672732751212,-0.10198316900426944,-0.03935355832324268
2023-10-16,-0.2323579975456411,-0.1280581347125438,-0.1042998628330973
2023-10-17,-0.2790055807504757,-0.15824762392013017,-0.12075795683034554
2023-10-18,-0.3373404977738217,-0.1940661986908685,-0.1432742990829532
2023-10-19,-0.4145885879110854,-0.2381706765349119,-0.1764179113761735
2023-10-20,-0.5358659004189716,-0.2977097213117239,-0.23815617910724773
2023-10-23,-0.5971703873983236,-0.35760185452904386,-0.23956853286927976
2023-10-24,-0.6018994055136617,-0.40646136472596744,-0.19543804078769428
2023-10-25,-0.6365224797066236,-0.45247358772209867,-0.1840488919845249
2023-10-26,-0.6623874714526403,-0.494456364468207,-0.1679311069844333
2023-10-27,-0.6351905407184447,-0.5226031997182546,-0.11258734100019008
2023-10-27,-0.5900397612194355,-0.5360905120184908,-0.05394924920094468
