Date,PPO,SIGNAL,HISTO
2022-10-28,0.0,0.0,0.0
2022-10-31,-0.008713114049073276,-0.00484061891615182,-0.003872495132921456
2022-11-01,0.0021286888683805676,-0.001984345233966415,0.004113034102346983
2022-11-02,-0.003189417173710668,-0.0023925674357767987,-0.0007968497379338695
2022-11-03,0.0036514578144747818,-0.0005946065688528401,0.004246064383327622
2022-11-04,0.061770811575768525,0.016309889198511347,0.04546092237725718
2022-11-07,0.11583530417398037,0.041497116632334956,0.07433818754164542
2022-11-08,0.11534717456537,0.059244674304290514,0.056102500261079484
2022-11-09,0.12887290117067973,0.07532914013784114,0.05354376103283859
2022-11-10,0.18835350444315913,0.10065315879757612,0.087700345645583
2022-11-11,0.1676063393455434,0.11530213213527767,0.05230420721026573
2022-11-14,0.17522553638997063,0.12817116627864625,0.04705437011132438
2022-11-15,0.19610548699029542,0.1425484287861029,0.053557058204192515
2022-11-16,0.16792331790302786,0.14785687452196794,0.020066443381059923
2022-11-17,0.14731492454897582,0.1477445318199399,-0.000429607270964083
2022-11-18,0.13760532822286883,0.145657959305536,-0.008052631082667155
2022-11-21,0.09836733667403033,0.13598195042938963,-0.037614613755359294
2022-11-22,0.04604710117970996,0.11766501195021621,-0.07161791077050625
2022-11-23,0.009954710409721276,0.09580795830239322,-0.08585324789267194
2022-11-24,-0.04942160253480848,0.06642326367149014,-0.11584486620629861
2022-11-25,-0.12109329572639072,0.028570824664449688,-0.1496641203908404
2022-11-28,-0.16907248886204965,-0.011251676233828414,-0.15782081262822123
2022-11-29,-0.1665131805079174,-0.042488365959390956,-0.12402481454852646
2022-11-30,-0.16796602854331652,-0.06770297108228723,-0.10026305746102929
2022-12-01,-0.17588565753120355,-0.08942155887691579,-0.08646409865428777
2022-12-02,-0.21469242438250227,-0.11455168311814645,-0.10014074126435582
2022-12-05,-0.25382099399487007,-0.14247305502833374,-0.11134793896653633
2022-12-06,-0.25242250995935067,-0.16450556308311037,-0.0879169468762403
2022-12-07,-0.23394728217777191,-0.17841543138067611,-0.0555318507970958
2022-12-08,-0.2326419953736742,-0.18927418666722173,-0.04336780870645246
2022-12-09,-0.21154749550902938,-0.1937332644923657,-0.017814231016663684
2022-12-12,-0.2248064966748292,-0.19995283858312668,-0.024853658091702507
2022-12-13,-0.23268257575899967,-0.20650293763679975,-0.026179638122199922
2022-12-14,-0.2274403055336041,-0.21069253559470702,-0.016747769938897067
2022-12-15,-0.22472470049547796,-0.21350010746131298,-0.011224593034164981
2022-12-16,-0.10692354577163778,-0.19217787566355415,0.08525432989191638
2022-12-19,-0.03211489413476874,-0.1601569662544305,0.12804207211966173
2022-12-20,0.04846577855054272,-0.11842374964345563,0.16688952819399835
2022-12-21,0.09839698511623227,-0.07505239638939801,0.17344938150563027
2022-12-22,0.1965208180287155,-0.020730532891600862,0.21725135092031636
2022-12-23,0.2885873294781406,0.04113961874536016,0.24744771073278043
2022-12-26,0.34628996565650855,0.10217488043341806,0.2441150852230905
2022-12-27,0.39725717950487616,0.16119535697320042,0.23606182253167574
2022-12-28,0.46934231177827407,0.2228281035401162,0.24651420823815787
2022-12-29,0.5135586970840599,0.28097675497988034,0.23258194210417954
2022-12-30,0.5462245750011722,0.33402816755606723,0.21219640744510493
2023-01-02,0.5660447793318226,0.38043278348311305,0.18561199584870958
2023-01-03,0.5835865432934153,0.4210644415614273,0.162522101731988
2023-01-04,0.5530998372746467,0.44747199183051106,0.10562784544413567
2023-01-05,0.5102596251917909,0.46002969773233476,0.05022992745945615
2023-01-06,0.5044336340259613,0.46891058639288297,0.03552304763307834
2023-01-09,0.46020989104233345,0.4671704314275273,-0.006960540385193836
2023-01-10,0.4311125005654038,0.4599587925559925,-0.02884629199058869
2023-01-11,0.4286642682958276,0.45369985111414685,-0.025035582818319246
2023-01-12,0.4379862909606923,0.4505571243855351,-0.012570833424842776
2023-01-13,0.47185196961758713,0.4548161093667,0.017035860250887103
2023-01-16,0.4610945975630185,0.4560718107644731,0.005022786798545398
2023-01-17,0.46364016264178093,0.4575854847644638,0.006054677877317116
2023-01-18,0.38080091633212115,0.44222854165993686,-0.061427625327815705
2023-01-19,0.27775337307599374,0.40933345753157846,-0.13158008445558472
2023-01-20,0.19102256581520471,0.36567122565856325,-0.17464865984335853
2023-01-23,0.1349840384220412,0.31953374295974746,-0.18454970453770625
2023-01-24,0.11150545981129846,0.2779280536846646,-0.16642259387336616
2023-01-25,0.13445204890727375,0.24923283471690558,-0.11478078580963183
2023-01-26,0.12385220591790969,0.2241566963646687,-0.10030449044675901
2023-01-27,0.09186573662373043,0.197698493787308,-0.10583275716357757
2023-01-30,0.0591660339619392,0.1699919929177082,-0.110825958955769
2023-01-31,0.04957559896397076,0.1459087079349052,-0.09633310897093444
2023-02-01,0.07590787775967583,0.13190853902019162,-0.05600066126051578
2023-02-02,0.15592641613210798,0.13671211523300555,0.01921430089910242
2023-02-03,0.2442736768035882,0.15822443037901107,0.08604924642457712
2023-02-06,0.344326678953158,0.1954448840136117,0.14888179493954629
2023-02-07,0.3844311420557232,0.2332421388064464,0.1511890032492768
2023-02-08,0.3935176178309329,0.265297236771853,0.1282203810590799
2023-02-09,0.37394871206031133,0.2870275330012399,0.08692117905907143
2023-02-10,0.34573122729780803,0.2987682723670011,0.04696295493080693
2023-02-13,0.3133080243022117,0.3016762228543929,0.011631801447818835
2023-02-14,0.2578372076989187,0.2929084195812454,-0.0350712118823267
2023-02-15,0.20091543717771482,0.2745098226941955,-0.07359438551648068
2023-02-16,0.21113458537616198,0.2618347750066401,-0.05070018963047812
2023-02-17,0.2389115124518228,0.2572501224308736,-0.01833860997905079
2023-02-20,0.2356375458937362,0.25292760707456785,-0.01729006118083165
2023-02-21,0.2220251573884131,0.2467471170814266,-0.024721959693013495
2023-02-22,0.14069300427086695,0.22553629436581182,-0.08484329009494487
2023-02-23,0.08135552820093161,0.19670014096588587,-0.11534461276495425
2023-02-24,0.04769744049494687,0.16689960073367138,-0.11920216023872451
2023-02-27,0.03150046633351999,0.13981977375330096,-0.10831930741978096
