Date,Open,High,Low,Close,Adj Close,Volume
2023-04-17,0.982900,0.983200,0.980370,0.982900,0.982900,0
2023-04-18,0.981660,0.984300,0.981110,0.981660,0.981660,0
2023-04-19,0.983330,0.984550,0.982550,0.983330,0.983330,0
2023-04-20,0.983020,0.983770,0.979520,0.983020,0.983020,0
2023-04-21,0.978660,0.980600,0.978610,0.978660,0.978660,0
2023-04-24,0.980360,0.980750,0.977870,0.980360,0.980360,0
2023-04-25,0.980760,0.981460,0.977600,0.980760,0.980760,0
2023-04-26,0.979090,0.983790,0.977900,0.979090,0.979090,0
2023-04-27,0.983930,0.987890,0.983420,0.983940,0.983940,0
2023-04-28,0.986120,0.986100,0.981530,0.986120,0.986120,0
2023-05-01,0.985300,0.985600,0.982240,0.985300,0.985300,0
2023-05-02,0.982670,0.986500,0.981550,0.982670,0.982670,0
2023-05-03,0.982500,0.982800,0.979340,0.982500,0.982500,0
2023-05-04,0.977750,0.981240,0.974660,0.977750,0.977750,0
2023-05-05,0.975860,0.984720,0.975500,0.975860,0.975860,0
2023-05-08,0.981800,0.982070,0.979600,0.981800,0.981800,0
2023-05-09,0.978540,0.979830,0.976140,0.978540,0.978540,0
2023-05-10,0.976020,0.977590,0.974270,0.976020,0.976020,0
2023-05-11,0.976690,0.978120,0.974690,0.976690,0.976690,0
2023-05-12,0.975650,0.975910,0.972380,0.975650,0.975650,0
2023-05-15,0.974880,0.975400,0.972760,0.974880,0.974880,0
2023-05-16,0.973620,0.974130,0.971770,0.973620,0.973620,0
2023-05-17,0.974100,0.976150,0.972730,0.974100,0.974100,0
2023-05-18,0.973700,0.975810,0.972470,0.973700,0.973700,0
2023-05-19,0.974930,0.975000,0.971240,0.974930,0.974930,0
2023-05-22,0.972030,0.972100,0.967630,0.972030,0.972030,0
2023-05-23,0.971000,0.972000,0.969870,0.971000,0.971000,0
2023-05-24,0.970740,0.975020,0.970300,0.970740,0.970740,0
2023-05-25,0.972620,0.973220,0.970050,0.972620,0.972620,0
2023-05-26,0.970590,0.971700,0.968760,0.970590,0.970590,0
2023-05-29,0.971100,0.971680,0.967480,0.971100,0.971100,0
2023-05-30,0.968370,0.970250,0.967280,0.968370,0.968370,0
2023-05-31,0.972200,0.974660,0.970860,0.972200,0.972200,0
2023-06-01,0.973010,0.975820,0.971200,0.973010,0.973010,0
2023-06-02,0.974380,0.975990,0.972720,0.974380,0.974380,0
2023-06-05,0.973100,0.975030,0.970090,0.973100,0.973100,0
