Date,Open,High,Low,Close,Adj Close,Volume
2023-02-16,1838.599976,1843.699951,1827.199951,1842.000000,1842.000000,222
2023-02-17,1827.400024,1842.199951,1818.400024,1840.400024,1840.400024,35
2023-02-21,1842.599976,1843.000000,1833.000000,1833.000000,1833.000000,862
2023-02-22,1835.699951,1836.199951,1825.099976,1832.000000,1832.000000,278
2023-02-23,1826.400024,1827.500000,1818.000000,1818.000000,1818.000000,291
2023-02-24,1808.800049,1808.800049,1808.800049,1808.800049,1808.800049,404
2023-02-27,1811.599976,1817.500000,1808.900024,1817.000000,1817.000000,829
2023-02-28,1808.099976,1830.000000,1808.099976,1828.900024,1828.900024,618
2023-03-01,1827.099976,1841.699951,1827.099976,1837.699951,1837.699951,211
2023-03-02,1830.000000,1836.300049,1830.000000,1833.500000,1833.500000,154
2023-03-03,1837.300049,1855.400024,1837.300049,1847.699951,1847.699951,61
2023-03-06,1853.300049,1853.800049,1844.199951,1847.900024,1847.900024,5
2023-03-07,1840.900024,1840.900024,1813.900024,1813.900024,1813.900024,450
2023-03-08,1811.599976,1812.900024,1811.500000,1812.699951,1812.699951,75
2023-03-09,1816.400024,1829.300049,1815.599976,1829.300049,1829.300049,332
2023-03-10,1852.300049,1868.500000,1852.000000,1862.000000,1862.000000,248
2023-03-13,1890.800049,1913.099976,1875.099976,1911.699951,1911.699951,503
2023-03-14,1912.199951,1912.199951,1901.099976,1906.199951,1906.199951,107
2023-03-15,1903.900024,1926.599976,1898.500000,1926.599976,1926.599976,564
2023-03-16,1909.900024,1931.699951,1909.900024,1919.000000,1919.000000,394
2023-03-17,1946.000000,1985.099976,1946.000000,1969.800049,1969.800049,82
2023-03-20,1988.300049,2003.900024,1968.900024,1979.199951,1979.199951,389
2023-03-21,1973.800049,1973.800049,1938.000000,1938.000000,1938.000000,47
2023-03-22,1946.800049,1974.000000,1946.800049,1946.800049,1946.800049,50
2023-03-23,1990.500000,1994.599976,1990.500000,1993.800049,1993.800049,33
2023-03-24,1991.699951,1995.400024,1982.099976,1982.099976,1982.099976,19
2023-03-27,1957.199951,1957.199951,1952.400024,1952.400024,1952.400024,877
2023-03-28,1972.400024,1972.400024,1972.400024,1972.400024,1972.400024,21
2023-03-29,1966.099976,1966.099976,1966.099976,1966.099976,1966.099976,88563
2023-03-30,1965.900024,1984.400024,1954.900024,1980.300049,1980.300049,10119
2023-03-31,1981.300049,1986.800049,1968.000000,1969.000000,1969.000000,957
2023-04-03,1968.099976,1991.699951,1950.000000,1983.900024,1983.900024,737
2023-04-04,1984.599976,2027.099976,1979.000000,2022.199951,2022.199951,811
2023-04-05,2022.099976,2033.800049,2013.599976,2020.900024,2020.900024,525
2023-04-06,2022.199951,2023.300049,2005.000000,2011.900024,2011.900024,0
2023-04-10,2000.000000,2006.599976,1984.000000,1989.099976,1989.099976,652
2023-04-11,1991.400024,2006.500000,1991.400024,2004.800049,2004.800049,68
2023-04-12,2005.199951,2025.699951,2005.199951,2010.900024,2010.900024,172
2023-04-13,2015.599976,2048.600098,2015.599976,2041.300049,2041.300049,1043
2023-04-14,2041.000000,2047.800049,1995.000000,2002.199951,2002.199951,718
2023-04-17,2002.699951,2007.599976,1983.199951,1994.199951,1994.199951,554
2023-04-18,1996.900024,2007.400024,1996.900024,2007.400024,2007.400024,72
2023-04-19,2005.699951,2006.400024,1969.800049,1995.199951,1995.199951,61
2023-04-20,1998.000000,2007.599976,1998.000000,2007.599976,2007.599976,164
2023-04-21,1996.199951,1996.199951,1974.099976,1979.500000,1979.500000,132
2023-04-24,1981.300049,1989.800049,1977.400024,1989.099976,1989.099976,145
2023-04-25,1995.699951,1999.099976,1982.300049,1994.000000,1994.000000,306
2023-04-26,1997.800049,1998.800049,1985.599976,1985.699951,1985.699951,615
2023-04-27,1990.599976,2002.300049,1979.900024,1989.900024,1989.900024,355
2023-04-28,1986.900024,1990.099976,1977.699951,1990.099976,1990.099976,152
2023-05-01,1980.099976,2005.000000,1976.900024,1983.400024,1983.400024,210
2023-05-02,1994.699951,2018.000000,1994.699951,2014.300049,2014.300049,1896
2023-05-03,2017.099976,2035.099976,2015.199951,2028.599976,2028.599976,1349
2023-05-04,2045.000000,2072.000000,2040.000000,2048.000000,2048.000000,930
2023-05-05,2046.400024,2046.400024,2004.300049,2017.400024,2017.400024,59
2023-05-08,2022.500000,2026.300049,2022.500000,2026.300049,2026.300049,3
2023-05-09,2026.599976,2037.300049,2025.900024,2036.199951,2036.199951,241
2023-05-10,2032.300049,2044.300049,2029.500000,2030.500000,2030.500000,248
2023-05-11,2034.099976,2038.300049,2014.000000,2014.699951,2014.699951,90
2023-05-12,2014.500000,2014.500000,2014.500000,2014.500000,2014.500000,115
2023-05-15,2013.800049,2018.000000,2013.800049,2018.000000,2018.000000,3
2023-05-16,1988.400024,1988.400024,1988.400024,1988.400024,1988.400024,49
2023-05-17,1983.599976,1983.599976,1980.699951,1980.699951,1980.699951,13
2023-05-18,1956.500000,1956.800049,1956.500000,1956.500000,1956.500000,23
2023-05-19,1960.000000,1978.699951,1960.000000,1978.699951,1978.699951,106
2023-05-22,1980.500000,1980.500000,1974.800049,1974.800049,1974.800049,8
2023-05-23,1972.400024,1972.400024,1972.400024,1972.400024,1972.400024,1
2023-05-24,1975.400024,1975.400024,1962.800049,1962.800049,1962.800049,189
2023-05-25,1943.099976,1943.099976,1943.099976,1943.099976,1943.099976,1
2023-05-26,1948.199951,1948.400024,1944.099976,1944.099976,1944.099976,166036
2023-05-30,1942.699951,1962.599976,1931.000000,1958.000000,1958.000000,37838
2023-05-31,1958.199951,1973.000000,1953.000000,1963.900024,1963.900024,5959
2023-06-01,1963.199951,1983.000000,1954.300049,1978.000000,1978.000000,750
2023-06-02,1977.099976,1982.500000,1947.400024,1952.400024,1952.400024,356
2023-06-05,1947.500000,1961.900024,1937.800049,1958.000000,1958.000000,713
2023-06-06,1960.800049,1965.500000,1958.800049,1965.500000,1965.500000,164
2023-06-07,1959.000000,1968.400024,1940.699951,1942.699951,1942.699951,139
2023-06-08,1943.199951,1969.000000,1943.099976,1963.599976,1963.599976,433
2023-06-09,1965.099976,1969.800049,1960.300049,1962.199951,1962.199951,49
2023-06-12,1959.699951,1963.500000,1951.400024,1955.300049,1955.300049,212
2023-06-13,1960.599976,1967.500000,1940.300049,1944.599976,1944.599976,343
2023-06-14,1946.199951,1958.199951,1940.300049,1955.300049,1955.300049,202
2023-06-15,1941.699951,1958.800049,1926.000000,1957.800049,1957.800049,329
2023-06-16,1961.400024,1962.900024,1953.500000,1958.400024,1958.400024,119
2023-06-20,1958.599976,1958.599976,1931.300049,1935.500000,1935.500000,193
2023-06-21,1935.599976,1936.800049,1920.000000,1933.300049,1933.300049,557
2023-06-22,1920.000000,1921.000000,1912.099976,1912.699951,1912.699951,237
2023-06-23,1918.699951,1932.500000,1918.699951,1919.099976,1919.099976,105
2023-06-26,1922.900024,1928.500000,1922.500000,1923.699951,1923.699951,71
2023-06-27,1927.000000,1929.400024,1914.000000,1914.000000,1914.000000,49
2023-06-28,1912.300049,1912.300049,1912.300049,1912.300049,1912.300049,628
2023-06-29,1909.900024,1909.900024,1892.500000,1909.199951,1909.199951,289
2023-06-30,1908.599976,1921.099976,1900.599976,1921.099976,1921.099976,445
2023-07-03,1917.900024,1929.500000,1917.900024,1921.699951,1921.699951,41
2023-07-05,1923.500000,1933.900024,1914.699951,1919.599976,1919.599976,193
2023-07-06,1909.300049,1910.199951,1903.199951,1908.699951,1908.699951,81
2023-07-07,1913.400024,1934.099976,1913.400024,1926.199951,1926.199951,61
2023-07-10,1923.599976,1926.099976,1912.300049,1925.000000,1925.000000,269
2023-07-11,1925.000000,1937.000000,1924.199951,1931.300049,1931.300049,142
2023-07-12,1932.300049,1958.000000,1932.199951,1956.199951,1956.199951,132
2023-07-13,1961.099976,1961.099976,1953.000000,1959.199951,1959.199951,121
2023-07-14,1958.400024,1960.599976,1952.699951,1960.099976,1960.099976,94
2023-07-17,1954.000000,1956.500000,1946.599976,1952.400024,1952.400024,29
2023-07-18,1968.800049,1978.400024,1963.400024,1977.199951,1977.199951,83
2023-07-19,1977.000000,1977.500000,1973.000000,1977.500000,1977.500000,35
2023-07-20,1973.699951,1973.699951,1965.599976,1968.300049,1968.300049,638
2023-07-21,1961.800049,1964.300049,1961.800049,1964.300049,1964.300049,50
2023-07-24,1965.300049,1965.500000,1960.300049,1960.300049,1960.300049,2
2023-07-25,1953.000000,1962.500000,1953.000000,1962.099976,1962.099976,19
2023-07-26,1966.199951,1972.000000,1966.199951,1968.900024,1968.900024,51
2023-07-27,1945.400024,1945.400024,1945.400024,1945.400024,1945.400024,194253
2023-07-28,1945.500000,1962.199951,1944.199951,1960.400024,1960.400024,23155
2023-07-31,1959.199951,1971.599976,1950.000000,1970.500000,1970.500000,1025
2023-08-01,1964.900024,1965.400024,1940.699951,1940.699951,1940.699951,688
2023-08-02,1948.400024,1953.599976,1933.199951,1937.400024,1937.400024,652
2023-08-03,1934.199951,1936.500000,1928.000000,1932.000000,1932.000000,773
2023-08-04,1934.900024,1945.000000,1920.000000,1939.599976,1939.599976,290
2023-08-07,1941.000000,1941.000000,1929.800049,1933.500000,1933.500000,376
2023-08-08,1931.699951,1933.199951,1923.000000,1924.099976,1924.099976,555
2023-08-09,1925.400024,1928.800049,1913.699951,1915.400024,1915.400024,451
2023-08-10,1921.099976,1927.800049,1911.400024,1914.400024,1914.400024,178
2023-08-11,1913.000000,1916.599976,1911.800049,1912.900024,1912.900024,57
2023-08-14,1909.300049,1912.599976,1903.300049,1910.599976,1910.599976,46
2023-08-15,1906.000000,1907.699951,1895.000000,1902.500000,1902.500000,73
2023-08-16,1904.500000,1904.500000,1890.300049,1896.099976,1896.099976,22
2023-08-17,1893.699951,1902.400024,1884.000000,1884.099976,1884.099976,245
2023-08-18,1891.800049,1891.800049,1886.099976,1886.099976,1886.099976,19
2023-08-21,1893.599976,1893.599976,1893.300049,1893.300049,1893.300049,876
2023-08-22,1894.599976,1896.800049,1892.800049,1896.400024,1896.400024,46
2023-08-23,1909.599976,1918.500000,1909.599976,1918.500000,1918.500000,547
2023-08-24,1920.000000,1920.800049,1918.199951,1918.199951,1918.199951,337
2023-08-25,1919.800049,1919.800049,1911.099976,1911.099976,1911.099976,195
2023-08-28,1915.500000,1921.500000,1915.500000,1917.900024,1917.900024,99
2023-08-29,1917.900024,1936.500000,1916.900024,1936.500000,1936.500000,1674
2023-08-30,1936.000000,1946.400024,1934.599976,1944.300049,1944.300049,396
2023-08-31,1944.400024,1944.400024,1938.199951,1938.199951,1938.199951,491
2023-09-01,1950.000000,1950.000000,1936.599976,1939.800049,1939.800049,167
2023-09-05,1934.400024,1934.400024,1924.699951,1926.199951,1926.199951,113
2023-09-06,1924.099976,1925.300049,1916.300049,1918.099976,1918.099976,24
2023-09-07,1917.599976,1921.500000,1917.500000,1917.500000,1917.500000,41
2023-09-08,1924.000000,1924.699951,1918.400024,1918.400024,1918.400024,105
2023-09-11,1923.000000,1928.300049,1921.800049,1923.300049,1923.300049,50
2023-09-12,1920.800049,1920.800049,1911.300049,1911.300049,1911.300049,365
2023-09-13,1910.300049,1914.599976,1908.900024,1909.099976,1909.099976,15
2023-09-14,1903.000000,1910.000000,1903.000000,1910.000000,1910.000000,169
2023-09-15,1923.500000,1927.300049,1923.500000,1923.699951,1923.699951,8
2023-09-18,1928.199951,1931.500000,1926.400024,1931.500000,1931.500000,19
2023-09-19,1934.000000,1934.000000,1932.000000,1932.000000,1932.000000,6
2023-09-20,1945.599976,1945.599976,1929.199951,1945.599976,1945.599976,119
2023-09-21,1924.000000,1924.000000,1919.199951,1919.199951,1919.199951,9
2023-09-22,1925.400024,1925.400024,1925.400024,1925.400024,1925.400024,1
2023-09-25,1916.599976,1916.599976,1916.599976,1916.599976,1916.599976,114
2023-09-26,1905.000000,1905.099976,1900.400024,1900.400024,1900.400024,161
2023-09-27,1871.599976,1871.599976,1871.599976,1871.599976,1871.599976,12251
2023-09-28,1875.500000,1878.199951,1856.699951,1860.400024,1860.400024,4654
2023-09-29,1864.300049,1872.300049,1846.000000,1848.099976,1848.099976,1605
2023-10-02,1844.099976,1845.900024,1826.699951,1830.000000,1830.000000,2309
2023-10-03,1825.000000,1830.900024,1816.800049,1824.599976,1824.599976,310
2023-10-04,1821.800049,1828.199951,1816.400024,1818.500000,1818.500000,357
2023-10-05,1826.300049,1826.300049,1815.599976,1816.599976,1816.599976,393
2023-10-06,1819.000000,1831.800049,1809.400024,1830.199951,1830.199951,390
2023-10-09,1842.500000,1861.500000,1842.500000,1849.500000,1849.500000,232
2023-10-10,1857.000000,1861.400024,1852.800049,1861.000000,1861.000000,236
2023-10-11,1869.500000,1874.599976,1869.099976,1872.800049,1872.800049,65
2023-10-12,1874.699951,1881.199951,1867.000000,1869.300049,1869.300049,46
2023-10-13,1877.500000,1930.099976,1877.500000,1927.400024,1927.400024,43
2023-10-16,1910.400024,1921.099976,1910.300049,1921.099976,1921.099976,53
2023-10-17,1914.300049,1925.800049,1914.300049,1922.699951,1922.699951,103
2023-10-18,1935.000000,1957.900024,1935.000000,1955.300049,1955.300049,67
2023-10-19,1950.099976,1977.699951,1945.699951,1968.400024,1968.400024,1945
2023-10-20,1981.099976,1988.599976,1980.400024,1982.500000,1982.500000,557
2023-10-23,1976.199951,1978.900024,1972.900024,1976.300049,1976.300049,127
2023-10-24,1970.300049,1975.000000,1970.300049,1975.000000,1975.000000,10
2023-10-25,1971.199951,1985.300049,1971.199951,1984.099976,1984.099976,97
2023-10-26,1988.199951,1988.199951,1980.400024,1987.199951,1987.199951,521
2023-10-27,1988.599976,1988.599976,1988.599976,1988.599976,1988.599976,372
2023-10-30,2004.099976,2004.099976,1992.500000,1996.199951,1996.199951,157
2023-10-31,1996.500000,2001.000000,1983.699951,1985.199951,1985.199951,84
2023-11-01,1990.500000,1990.500000,1977.800049,1978.800049,1978.800049,41
2023-11-02,1989.099976,1990.300049,1979.500000,1985.599976,1985.599976,39
2023-11-03,1989.000000,1991.500000,1989.000000,1991.500000,1991.500000,12
2023-11-06,1981.599976,1981.599976,1977.400024,1981.599976,1981.599976,130
2023-11-07,1966.500000,1966.800049,1960.699951,1966.800049,1966.800049,20
2023-11-08,1967.800049,1967.800049,1947.699951,1951.500000,1951.500000,43
2023-11-09,1951.699951,1964.199951,1945.300049,1964.199951,1964.199951,10
2023-11-10,1959.599976,1959.599976,1932.599976,1932.599976,1932.599976,375
2023-11-13,1939.900024,1947.199951,1934.000000,1945.500000,1945.500000,191
2023-11-14,1965.800049,1965.800049,1961.800049,1961.800049,1961.800049,2
2023-11-15,1962.800049,1962.800049,1960.000000,1960.099976,1960.099976,6
2023-11-16,1965.300049,1983.900024,1964.599976,1983.900024,1983.900024,39
2023-11-17,1982.500000,1984.000000,1979.800049,1981.599976,1981.599976,32
2023-11-20,1978.699951,1979.400024,1969.699951,1977.699951,1977.699951,182
2023-11-21,1990.699951,2005.500000,1988.500000,1999.300049,1999.300049,16
2023-11-22,1999.099976,1999.400024,1991.000000,1991.400024,1991.400024,6075
2023-11-23,1991.900024,1991.900024,1991.500000,1991.500000,1991.500000,6075
2023-11-24,1991.900024,2002.199951,1991.500000,2002.199951,2002.199951,63
2023-11-27,2011.699951,2011.800049,2011.699951,2011.800049,2011.800049,228
2023-11-28,2040.599976,2042.699951,2039.699951,2039.699951,2039.699951,174665
2023-11-29,2041.699951,2052.100098,2036.000000,2047.099976,2047.099976,15290
2023-11-30,2046.099976,2047.099976,2033.099976,2038.099976,2038.099976,15290
2023-12-01,2056.500000,2072.500000,2036.000000,2091.699951,2091.699951,230877
