Date,Open,High,Low,Close,Adj Close,Volume
2022-12-20,1.128310,1.131350,1.122420,1.128310,1.128310,0
2022-12-21,1.128670,1.129830,1.119570,1.128670,1.128670,0
2022-12-22,1.118600,1.121530,1.114960,1.118600,1.118600,0
2022-12-23,1.120460,1.126350,1.119560,1.120460,1.120460,0
2022-12-26,1.125500,1.128000,1.023100,1.125400,1.125400,0
2022-12-27,1.125590,1.126080,1.115530,1.125590,1.125590,0
2022-12-28,1.117350,1.121570,1.115300,1.117350,1.117350,0
2022-12-29,1.115650,1.116800,1.110690,1.115650,1.115650,0
2022-12-30,1.112300,1.116220,1.109800,1.112300,1.112300,0
2023-01-02,1.118010,1.118500,1.100740,1.118010,1.118010,0
2023-01-03,1.114350,1.126760,1.111880,1.114350,1.114350,0
2023-01-04,1.120160,1.121610,1.116400,1.120160,1.120160,0
2023-01-05,1.120550,1.121070,1.111040,1.120550,1.120550,0
2023-01-06,1.114790,1.121970,1.112800,1.114790,1.114790,0
2023-01-09,1.122810,1.125300,1.118170,1.122810,1.122810,0
2023-01-10,1.121870,1.123320,1.118500,1.121870,1.121870,0
2023-01-11,1.121010,1.129430,1.118640,1.121010,1.121010,0
2023-01-12,1.131640,1.136490,1.127780,1.131640,1.131640,0
2023-01-13,1.132600,1.137330,1.130300,1.132600,1.132600,0
2023-01-16,1.132870,1.133730,1.127460,1.132870,1.132870,0
2023-01-17,1.129530,1.132920,1.124750,1.129530,1.129530,0
2023-01-18,1.132370,1.135190,1.126500,1.132370,1.132370,0
2023-01-19,1.130720,1.133840,1.128310,1.130720,1.130720,0
2023-01-20,1.134520,1.141260,1.130900,1.134520,1.134520,0
2023-01-23,1.141200,1.142140,1.135660,1.141090,1.141090,0
2023-01-24,1.140850,1.142530,1.134910,1.140850,1.140850,0
2023-01-25,1.136820,1.139400,1.134000,1.136820,1.136820,0
2023-01-26,1.137980,1.139760,1.135690,1.137980,1.137980,0
2023-01-27,1.142020,1.142820,1.138830,1.142020,1.142020,0
2023-01-30,1.141690,1.143440,1.139000,1.141690,1.141690,0
2023-01-31,1.142620,1.143460,1.129020,1.142620,1.142620,0
2023-02-01,1.127550,1.130830,1.125200,1.127550,1.127550,0
2023-02-02,1.123700,1.124710,1.115650,1.123700,1.123700,0
2023-02-03,1.115900,1.120750,1.114700,1.115900,1.115900,0
2023-02-06,1.115590,1.118080,1.111200,1.115590,1.115590,0
2023-02-07,1.115790,1.116640,1.107600,1.115790,1.115790,0
2023-02-08,1.110650,1.113360,1.109800,1.110650,1.110650,0
2023-02-09,1.111410,1.118670,1.110980,1.111410,1.111410,0
2023-02-10,1.117050,1.119570,1.114800,1.117050,1.117050,0
2023-02-13,1.113220,1.118240,1.109900,1.113220,1.113220,0
2023-02-14,1.116420,1.122410,1.113900,1.116420,1.116420,0
2023-02-15,1.121760,1.122670,1.109270,1.121760,1.121760,0
2023-02-16,1.111380,1.112860,1.107900,1.111380,1.111380,0
2023-02-17,1.109180,1.115110,1.107300,1.109180,1.109180,0
2023-02-20,1.113050,1.113270,1.109380,1.113050,1.113050,0
2023-02-21,1.111340,1.124520,1.110180,1.111340,1.111340,0
2023-02-22,1.123050,1.124350,1.119790,1.123050,1.123050,0
2023-02-23,1.121570,1.124910,1.120350,1.121570,1.121570,0
2023-02-24,1.121910,1.126000,1.119610,1.121910,1.121910,0
2023-02-27,1.123350,1.128530,1.122900,1.123350,1.123350,0
2023-02-28,1.128260,1.136010,1.127800,1.128260,1.128260,0
2023-03-01,1.133340,1.135400,1.125380,1.133340,1.133340,0
2023-03-02,1.129780,1.131260,1.123800,1.129780,1.129780,0
2023-03-03,1.125520,1.127220,1.122660,1.125520,1.125520,0
2023-03-06,1.126700,1.127210,1.120020,1.126700,1.126700,0
2023-03-07,1.118810,1.120960,1.114850,1.118810,1.118810,0
2023-03-08,1.114250,1.116820,1.111830,1.114250,1.114250,0
2023-03-09,1.114850,1.117120,1.111840,1.114850,1.114850,0
2023-03-10,1.111950,1.115130,1.106560,1.111950,1.111950,0
2023-03-13,1.109080,1.111260,1.099270,1.109080,1.109080,0
2023-03-14,1.110050,1.114490,1.105640,1.110050,1.110050,0
2023-03-15,1.111140,1.117060,1.109700,1.111140,1.111140,0
2023-03-16,1.123480,1.126880,1.116230,1.123480,1.123480,0
2023-03-17,1.125090,1.128430,1.122120,1.125090,1.125090,0
2023-03-20,1.129290,1.136180,1.125800,1.129290,1.129290,0
2023-03-21,1.140370,1.141250,1.124290,1.140370,1.140370,0
2023-03-22,1.126230,1.133990,1.126100,1.126230,1.126230,0
2023-03-23,1.125430,1.129970,1.123270,1.125430,1.125430,0
2023-03-24,1.125400,1.127090,1.120780,1.125400,1.125400,0
2023-03-27,1.124600,1.125920,1.122070,1.125000,1.125000,0
2023-03-28,1.125080,1.135750,1.124800,1.125080,1.125080,0
2023-03-29,1.134810,1.136030,1.131000,1.134810,1.134810,0
2023-03-30,1.130460,1.132720,1.127700,1.130460,1.130460,0
2023-03-31,1.131270,1.136390,1.127720,1.131270,1.131270,0
2023-04-03,1.127180,1.134240,1.126590,1.127180,1.127180,0
2023-04-04,1.133730,1.141450,1.132170,1.133730,1.133730,0
2023-04-05,1.131950,1.132770,1.125100,1.131950,1.131950,0
2023-04-06,1.129450,1.130510,1.124070,1.129400,1.129400,0
2023-04-07,1.124800,1.126180,1.121910,1.124800,1.124800,0
2023-04-10,1.124030,1.126930,1.123220,1.124030,1.124030,0
2023-04-11,1.126080,1.126810,1.121690,1.126080,1.126080,0
2023-04-12,1.122410,1.122690,1.115540,1.122410,1.122410,0
2023-04-13,1.119000,1.120480,1.110500,1.119000,1.119000,0
2023-04-14,1.113440,1.113820,1.109800,1.113440,1.113440,0
2023-04-17,1.109520,1.112740,1.106700,1.109520,1.109520,0
2023-04-18,1.111860,1.116530,1.110900,1.111860,1.111860,0
2023-04-19,1.113220,1.119110,1.113200,1.113220,1.113220,0
2023-04-20,1.115270,1.115920,1.111340,1.115270,1.115270,0
2023-04-21,1.110110,1.111020,1.105350,1.110110,1.110110,0
2023-04-24,1.110230,1.110540,1.105500,1.110230,1.110230,0
2023-04-25,1.108740,1.108820,1.102930,1.108740,1.108740,0
2023-04-26,1.107090,1.111400,1.106000,1.107090,1.107090,0
2023-04-27,1.110820,1.118520,1.110000,1.110960,1.110960,0
2023-04-28,1.116990,1.121200,1.114600,1.116990,1.116990,0
2023-05-01,1.123560,1.124110,1.117790,1.123560,1.123560,0
2023-05-02,1.118300,1.122140,1.113120,1.118300,1.118300,0
2023-05-03,1.112980,1.113850,1.109460,1.112980,1.112980,0
2023-05-04,1.109940,1.116470,1.109800,1.109940,1.109940,0
2023-05-05,1.114100,1.127510,1.113200,1.114100,1.114100,0
2023-05-08,1.125500,1.125530,1.120850,1.125500,1.125500,0
2023-05-09,1.122200,1.125840,1.121300,1.122200,1.122200,0
2023-05-10,1.123720,1.125560,1.121300,1.123720,1.123720,0
2023-05-11,1.122860,1.127550,1.118900,1.122860,1.122860,0
2023-05-12,1.118440,1.120940,1.115520,1.118440,1.118440,0
2023-05-15,1.118300,1.121330,1.117700,1.118300,1.118300,0
2023-05-16,1.121450,1.121540,1.116580,1.121450,1.121450,0
2023-05-17,1.118940,1.124670,1.115950,1.118940,1.118940,0
2023-05-18,1.121500,1.124510,1.119100,1.121500,1.121500,0
2023-05-19,1.123040,1.123030,1.119160,1.123040,1.123040,0
2023-05-22,1.119180,1.119400,1.113300,1.119180,1.119180,0
2023-05-23,1.116850,1.119610,1.114790,1.116850,1.116850,0
2023-05-24,1.119100,1.123620,1.117040,1.119100,1.119100,0
2023-05-25,1.118470,1.121740,1.116100,1.118470,1.118470,0
2023-05-26,1.114620,1.118780,1.114500,1.114620,1.114620,0
2023-05-29,1.118160,1.118790,1.114500,1.118160,1.118160,0
2023-05-30,1.116850,1.123580,1.116200,1.116850,1.116850,0
2023-05-31,1.124510,1.133270,1.124100,1.124510,1.124510,0
2023-06-01,1.132570,1.138840,1.129680,1.132570,1.132570,0
2023-06-02,1.134240,1.136420,1.130700,1.134240,1.134240,0
2023-06-05,1.130700,1.132530,1.123730,1.130700,1.130700,0
2023-06-06,1.126250,1.128060,1.123870,1.126250,1.126250,0
2023-06-07,1.127190,1.132320,1.125650,1.127190,1.127190,0
2023-06-08,1.131790,1.134120,1.126500,1.131790,1.131790,0
2023-06-09,1.128860,1.135670,1.127860,1.128860,1.128860,0
2023-06-12,1.136220,1.138320,1.134700,1.136220,1.136220,0
2023-06-13,1.136910,1.142870,1.135170,1.136910,1.136910,0
2023-06-14,1.141170,1.142850,1.138230,1.141170,1.141170,0
2023-06-15,1.140270,1.145210,1.137820,1.140270,1.140270,0
2023-06-16,1.139760,1.146520,1.139010,1.139760,1.139760,0
2023-06-19,1.147600,1.148630,1.144800,1.147600,1.147600,0
2023-06-20,1.146100,1.148740,1.142500,1.146100,1.146100,0
2023-06-21,1.145870,1.150210,1.138130,1.145870,1.145870,0
2023-06-22,1.139300,1.144530,1.135830,1.139300,1.139300,0
2023-06-23,1.140720,1.145150,1.137800,1.140720,1.140720,0
2023-06-26,1.140210,1.141160,1.132260,1.140210,1.140210,0
2023-06-27,1.138260,1.143210,1.136800,1.138260,1.138260,0
2023-06-28,1.138970,1.140050,1.131300,1.138970,1.138970,0
2023-06-29,1.133440,1.135390,1.131600,1.133440,1.133440,0
2023-06-30,1.134140,1.140460,1.132950,1.134140,1.134140,0
2023-07-03,1.136200,1.140660,1.135300,1.136200,1.136200,0
2023-07-04,1.137000,1.140690,1.136200,1.137000,1.137000,0
2023-07-05,1.140090,1.142540,1.139400,1.140090,1.140090,0
2023-07-06,1.141440,1.145210,1.138100,1.141440,1.141440,0
2023-07-07,1.140670,1.144050,1.139940,1.140670,1.140670,0
2023-07-10,1.141230,1.141520,1.136020,1.141230,1.141230,0
2023-07-11,1.138610,1.140150,1.135460,1.138610,1.138610,0
2023-07-12,1.136230,1.138360,1.126000,1.136230,1.136230,0
2023-07-13,1.126170,1.129180,1.123050,1.126170,1.126170,0
2023-07-14,1.127800,1.130460,1.124010,1.127800,1.127800,0
2023-07-17,1.128300,1.128470,1.122500,1.128300,1.128300,0
2023-07-18,1.124400,1.125730,1.120000,1.124400,1.124400,0
2023-07-19,1.117600,1.117890,1.105800,1.117600,1.117600,0
2023-07-20,1.109850,1.114310,1.106000,1.109850,1.109850,0
2023-07-21,1.115070,1.116930,1.108550,1.115070,1.115070,0
2023-07-24,1.113350,1.115650,1.109000,1.113350,1.113350,0
2023-07-25,1.114490,1.117430,1.111330,1.114490,1.114490,0
2023-07-26,1.114500,1.115980,1.110800,1.114500,1.114500,0
2023-07-27,1.113680,1.117750,1.108800,1.113680,1.113680,0
2023-07-28,1.111210,1.117950,1.109660,1.111210,1.111210,0
2023-07-31,1.117990,1.121770,1.114950,1.117990,1.117990,0
2023-08-01,1.118630,1.122830,1.116360,1.118630,1.118630,0
2023-08-02,1.116440,1.123340,1.112920,1.116440,1.116440,0
2023-08-03,1.115920,1.117010,1.106000,1.115920,1.115920,0
2023-08-04,1.111600,1.115450,1.111180,1.111600,1.111600,0
2023-08-07,1.114310,1.117560,1.113000,1.114310,1.114310,0
2023-08-08,1.115720,1.116320,1.112690,1.115720,1.115720,0
2023-08-09,1.115630,1.117570,1.114600,1.115630,1.115630,0
2023-08-10,1.115420,1.115740,1.110800,1.115420,1.115420,0
2023-08-11,1.110870,1.114890,1.110600,1.110870,1.110870,0
2023-08-14,1.112790,1.115190,1.110760,1.112790,1.112790,0
2023-08-15,1.113680,1.117830,1.112080,1.113680,1.113680,0
2023-08-16,1.115940,1.121760,1.114930,1.115940,1.115940,0
2023-08-17,1.120120,1.121190,1.117200,1.120120,1.120120,0
2023-08-18,1.119590,1.123440,1.117240,1.119590,1.119590,0
2023-08-21,1.124130,1.123990,1.118470,1.124130,1.124130,0
2023-08-22,1.120940,1.122930,1.119500,1.120940,1.120940,0
2023-08-23,1.120490,1.122050,1.111400,1.120490,1.120490,0
2023-08-24,1.116070,1.117880,1.113400,1.116070,1.116070,0
2023-08-25,1.114710,1.117220,1.112750,1.114710,1.114710,0
2023-08-28,1.113790,1.114240,1.110400,1.113790,1.113790,0
2023-08-29,1.114150,1.116320,1.109100,1.114150,1.114150,0
2023-08-30,1.110550,1.116460,1.109500,1.110550,1.110550,0
2023-08-31,1.116150,1.120750,1.115800,1.116150,1.116150,0
2023-09-01,1.119230,1.119690,1.115000,1.119230,1.119230,0
2023-09-04,1.114500,1.117650,1.114100,1.114500,1.114500,0
2023-09-05,1.116770,1.118200,1.112390,1.116770,1.116770,0
2023-09-06,1.117880,1.118990,1.114900,1.117880,1.117880,0
2023-09-07,1.113960,1.115010,1.111020,1.113960,1.113960,0
2023-09-08,1.113500,1.114650,1.111200,1.113500,1.113500,0
2023-09-11,1.113920,1.118130,1.112800,1.113920,1.113920,0
2023-09-12,1.114620,1.116060,1.111290,1.114620,1.114620,0
2023-09-13,1.113430,1.115860,1.109700,1.113430,1.113430,0
2023-09-14,1.115830,1.116380,1.109900,1.115830,1.115830,0
2023-09-15,1.111300,1.114220,1.110020,1.111300,1.111300,0
2023-09-18,1.111830,1.112340,1.108300,1.111830,1.111830,0
2023-09-19,1.111050,1.113390,1.108570,1.111050,1.111050,0
2023-09-20,1.111990,1.112640,1.107220,1.111990,1.111990,0
2023-09-21,1.108670,1.116570,1.106700,1.108670,1.108670,0
2023-09-22,1.111770,1.112250,1.108470,1.111770,1.111770,0
2023-09-25,1.110380,1.114660,1.110200,1.110380,1.110380,0
2023-09-26,1.113760,1.114270,1.111000,1.113760,1.113760,0
2023-09-27,1.112100,1.116230,1.112250,1.112100,1.112100,0
2023-09-28,1.117350,1.121520,1.116430,1.117350,1.117350,0
2023-09-29,1.116320,1.119070,1.112520,1.116320,1.116320,0
2023-10-02,1.116120,1.117140,1.109880,1.116120,1.116120,0
2023-10-03,1.109760,1.114700,1.108770,1.109760,1.109760,0
2023-10-04,1.112320,1.115000,1.110200,1.112320,1.112320,0
2023-10-05,1.112290,1.113650,1.109610,1.112290,1.112290,0
2023-10-06,1.111980,1.114240,1.110590,1.111980,1.111980,0
2023-10-09,1.110660,1.111330,1.106100,1.110660,1.110660,0
2023-10-10,1.108200,1.111460,1.106450,1.108200,1.108200,0
2023-10-11,1.111530,1.112550,1.108100,1.111530,1.111530,0
2023-10-12,1.109540,1.109770,1.105900,1.109540,1.109540,0
2023-10-13,1.105890,1.107730,1.094180,1.105890,1.105890,0
2023-10-16,1.096500,1.100680,1.095600,1.096500,1.096500,0
2023-10-17,1.099580,1.099530,1.095000,1.099580,1.099580,0
2023-10-18,1.096130,1.097230,1.089620,1.096130,1.096130,0
2023-10-19,1.091250,1.091300,1.086600,1.091250,1.091250,0
2023-10-20,1.082240,1.084480,1.078200,1.082240,1.082240,0
2023-10-23,1.086100,1.091740,1.083200,1.086100,1.086100,0
2023-10-24,1.091150,1.093990,1.086700,1.091150,1.091150,0
2023-10-25,1.085970,1.088140,1.085100,1.085970,1.085970,0
2023-10-26,1.085170,1.090090,1.084200,1.085170,1.085170,0
2023-10-27,1.090660,1.096960,1.088900,1.090660,1.090660,0
2023-10-30,1.093060,1.097340,1.091900,1.093060,1.093060,0
2023-10-31,1.097080,1.104220,1.095000,1.097390,1.097390,0
2023-11-01,1.105300,1.105670,1.099830,1.105300,1.105300,0
2023-11-02,1.103060,1.104780,1.099890,1.103060,1.103060,0
2023-11-03,1.104540,1.111560,1.103680,1.104540,1.104540,0
2023-11-04,1.111800,1.111800,1.111800,1.111800,1.111800,0
