Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,1.021170,1.025260,1.015820,1.021170,1.021170,0
2022-10-04,1.017080,1.019710,1.001990,1.017080,1.017080,0
2022-10-05,1.001570,1.016730,1.000580,1.001570,1.001570,0
2022-10-06,1.008980,1.021520,1.007420,1.008980,1.008980,0
2022-10-07,1.021550,1.027570,1.018740,1.021550,1.021550,0
2022-10-10,1.027220,1.032790,1.025400,1.027220,1.027220,0
2022-10-11,1.029860,1.033700,1.024790,1.029860,1.029860,0
2022-10-12,1.030910,1.034160,1.027430,1.030910,1.030910,0
2022-10-13,1.030080,1.037780,1.020920,1.030080,1.030080,0
2022-10-14,1.025500,1.029920,1.020010,1.025500,1.025500,0
2022-10-17,1.026760,1.028330,1.015530,1.026760,1.026760,0
2022-10-18,1.015600,1.018890,1.012800,1.015600,1.015600,0
2022-10-19,1.013800,1.024570,1.013480,1.013800,1.013800,0
2022-10-20,1.023910,1.025060,1.015730,1.023910,1.023910,0
2022-10-21,1.022610,1.030150,1.014510,1.022610,1.022610,0
2022-10-24,1.014190,1.019480,1.011160,1.014190,1.014190,0
2022-10-25,1.011480,1.015000,1.002470,1.011480,1.011480,0
2022-10-26,1.003640,1.005570,0.992010,1.003640,1.003640,0
2022-10-27,0.990890,1.002360,0.990600,0.990890,0.990890,0
2022-10-28,1.003230,1.006900,1.000100,1.003230,1.003230,0
2022-10-31,1.004520,1.012810,1.003200,1.004520,1.004520,0
2022-11-01,1.011500,1.013980,1.004860,1.011500,1.011500,0
2022-11-02,1.012360,1.013420,1.008720,1.012360,1.012360,0
2022-11-03,1.018910,1.027620,1.016300,1.018910,1.018910,0
2022-11-04,1.025680,1.025800,1.006220,1.025680,1.025680,0
2022-11-07,1.007170,1.008120,0.999500,1.007170,1.007170,0
2022-11-08,0.998140,1.002400,0.990670,0.998140,0.998140,0
2022-11-09,0.991980,0.998750,0.991200,0.991980,0.991980,0
2022-11-10,0.998050,1.006260,0.982030,0.998050,0.998050,0
2022-11-11,0.981140,0.983650,0.967270,0.981140,0.981140,0
2022-11-14,0.968190,0.973370,0.966160,0.968190,0.968190,0
2022-11-15,0.969060,0.969570,0.954610,0.969060,0.969060,0
2022-11-16,0.965450,0.967450,0.958100,0.965450,0.965450,0
2022-11-17,0.962000,0.969980,0.961010,0.962000,0.962000,0
2022-11-18,0.965090,0.968240,0.961920,0.965090,0.965090,0
2022-11-21,0.967970,0.977800,0.967750,0.967970,0.967970,0
2022-11-22,0.976020,0.976240,0.971800,0.976020,0.976020,0
2022-11-23,0.969830,0.971050,0.963200,0.969830,0.969830,0
2022-11-24,0.960040,0.963050,0.957100,0.960040,0.960040,0
2022-11-25,0.960790,0.965610,0.958860,0.960790,0.960790,0
2022-11-28,0.964550,0.966890,0.952680,0.964550,0.964550,0
2022-11-29,0.966600,0.968480,0.962080,0.966600,0.966600,0
2022-11-30,0.968570,0.971600,0.962040,0.968570,0.968570,0
2022-12-01,0.959200,0.961730,0.949540,0.959200,0.959200,0
