Date,Open,High,Low,Close,Adj Close,Volume
2022-12-01,0.863020,0.864090,0.854830,0.863020,0.863020,0
2022-12-02,0.858750,0.860770,0.855630,0.858750,0.858750,0
2022-12-05,0.857370,0.863110,0.856430,0.857370,0.857370,0
2022-12-06,0.860870,0.863110,0.858210,0.860870,0.860870,0
2022-12-07,0.862600,0.864270,0.860980,0.862600,0.862600,0
2022-12-08,0.860720,0.864460,0.860600,0.860720,0.860720,0
2022-12-09,0.862770,0.863700,0.856290,0.862770,0.862770,0
2022-12-12,0.859650,0.861180,0.858250,0.859000,0.859000,0
2022-12-13,0.859090,0.860440,0.855950,0.858990,0.858990,0
2022-12-14,0.860000,0.861470,0.857790,0.860000,0.860000,0
2022-12-15,0.859540,0.872190,0.859130,0.859540,0.859540,0
2022-12-16,0.872500,0.876940,0.870900,0.872500,0.872500,0
2022-12-19,0.870390,0.873260,0.869010,0.870390,0.870390,0
2022-12-20,0.872870,0.877080,0.870820,0.872870,0.872870,0
2022-12-21,0.871450,0.877950,0.871380,0.871450,0.871450,0
2022-12-22,0.878290,0.883250,0.876630,0.878290,0.878290,0
2022-12-23,0.880300,0.881580,0.878300,0.880300,0.880300,0
2022-12-26,0.879070,0.881400,0.869530,0.879070,0.879070,0
2022-12-27,0.880190,0.886260,0.879960,0.880190,0.880190,0
2022-12-28,0.884360,0.886000,0.879420,0.884360,0.884360,0
2022-12-29,0.883610,0.885850,0.882000,0.883610,0.883610,0
2022-12-30,0.884070,0.887640,0.882270,0.884070,0.884070,0
2023-01-02,0.884140,0.887260,0.882910,0.884140,0.884140,0
2023-01-03,0.885110,0.885900,0.878270,0.885110,0.885110,0
2023-01-04,0.880890,0.882040,0.878850,0.880890,0.880890,0
2023-01-05,0.879470,0.886190,0.879670,0.879470,0.879470,0
2023-01-06,0.883240,0.886730,0.879750,0.883240,0.883240,0
2023-01-09,0.879440,0.881700,0.876800,0.879440,0.879440,0
2023-01-10,0.880650,0.884530,0.880100,0.880650,0.880650,0
2023-01-11,0.883480,0.888060,0.882720,0.883480,0.883480,0
2023-01-12,0.885290,0.889220,0.883310,0.885290,0.885290,0
2023-01-13,0.888830,0.889660,0.886000,0.888830,0.888830,0
2023-01-16,0.885270,0.887850,0.884540,0.885270,0.885270,0
2023-01-17,0.887090,0.888580,0.879350,0.887090,0.887090,0
2023-01-18,0.878200,0.880290,0.873500,0.878200,0.878200,0
2023-01-19,0.874430,0.878380,0.872300,0.874430,0.874430,0
2023-01-20,0.874120,0.878520,0.873950,0.874120,0.874120,0
2023-01-23,0.875620,0.881410,0.875500,0.875690,0.875690,0
2023-01-24,0.878130,0.884580,0.876740,0.878130,0.878130,0
2023-01-25,0.882860,0.884950,0.880830,0.882860,0.882860,0
2023-01-26,0.879860,0.881420,0.878320,0.879860,0.879860,0
2023-01-27,0.877390,0.880200,0.876520,0.877390,0.877390,0
2023-01-30,0.876660,0.880250,0.876190,0.876660,0.876660,0
2023-01-31,0.878510,0.882830,0.877340,0.878510,0.878510,0
2023-02-01,0.882320,0.887440,0.881500,0.882320,0.882320,0
2023-02-02,0.889000,0.895290,0.887710,0.889000,0.889000,0
2023-02-03,0.892060,0.897780,0.891200,0.892060,0.892060,0
2023-02-06,0.895820,0.896310,0.891500,0.895820,0.895820,0
2023-02-07,0.892020,0.894000,0.890100,0.892020,0.892020,0
2023-02-08,0.890030,0.891020,0.887560,0.890030,0.890030,0
2023-02-09,0.887560,0.888400,0.883910,0.887560,0.887560,0
2023-02-10,0.886600,0.887150,0.882400,0.886600,0.886600,0
2023-02-13,0.885890,0.887430,0.882450,0.885890,0.885890,0
2023-02-14,0.882940,0.884760,0.880510,0.882940,0.882940,0
2023-02-15,0.881770,0.890160,0.881470,0.881770,0.881770,0
