Date,14 period ATR
2023-07-10,0.0072628571428571586
2023-07-11,0.0068121428571428855
2023-07-12,0.006995714285714312
2023-07-13,0.007412142857142883
2023-07-14,0.007237142857142894
2023-07-17,0.007205714285714323
2023-07-18,0.007173571428571461
2023-07-19,0.007975714285714324
2023-07-20,0.00826785714285716
2023-07-21,0.008400714285714301
2023-07-24,0.008555000000000026
2023-07-25,0.008595000000000035
2023-07-26,0.008457142857142877
2023-07-27,0.008802857142857159
2023-07-28,0.009002142857142863
2023-07-31,0.00934428571428571
2023-08-01,0.008905714285714279
2023-08-02,0.00870857142857143
2023-08-03,0.009034285714285708
2023-08-04,0.008946428571428562
2023-08-07,0.00877928571428572
2023-08-08,0.007709999999999995
2023-08-09,0.007093571428571429
2023-08-10,0.006847857142857136
2023-08-11,0.00671714285714285
2023-08-14,0.006597857142857132
2023-08-15,0.00663857142857143
2023-08-16,0.0065764285714285785
2023-08-17,0.006359285714285726
2023-08-18,0.00604785714285716
2023-08-21,0.005980000000000017
2023-08-22,0.005566428571428591
2023-08-23,0.005540714285714311
2023-08-24,0.0057085714285714595
2023-08-25,0.005602142857142889
2023-08-28,0.005650714285714319
2023-08-29,0.005954285714285753
2023-08-30,0.006098571428571477
2023-08-31,0.006482857142857187
2023-09-01,0.006501428571428626
2023-09-04,0.006457142857142891
2023-09-05,0.006295000000000035
2023-09-06,0.006212142857142888
2023-09-07,0.006259285714285753
2023-09-08,0.006111428571428609
2023-09-11,0.006161428571428603
2023-09-12,0.005741428571428612
2023-09-13,0.005675000000000049
2023-09-14,0.005818571428571451
2023-09-15,0.005925714285714312
2023-09-18,0.005698571428571457
2023-09-19,0.005545714285714313
2023-09-20,0.00520428571428574
2023-09-21,0.005574285714285738
2023-09-22,0.005477857142857169
2023-09-25,0.005381428571428585
2023-09-26,0.005367142857142888
2023-09-27,0.005161428571428602
2023-09-28,0.0055878571428571765
2023-09-29,0.005675000000000033
2023-10-02,0.0058528571428571674
2023-10-03,0.005937857142857154
2023-10-04,0.005849285714285731
2023-10-05,0.005722857142857156
2023-10-06,0.005695000000000006
2023-10-09,0.00577071428571428
2023-10-10,0.005741428571428564
2023-10-11,0.0053542857142856925
2023-10-12,0.005486428571428543
2023-10-13,0.006264999999999981
2023-10-16,0.006722142857142835
2023-10-17,0.006761428571428537
2023-10-18,0.006799999999999965
2023-10-19,0.007012857142857106
2023-10-20,0.007426428571428533
2023-10-23,0.007579999999999952
2023-10-24,0.007769285714285669
2023-10-25,0.007912857142857102
2023-10-26,0.008072857142857104
2023-10-27,0.008494999999999966
2023-10-27,0.008752142857142828
