Date,14 period ATR
2023-07-07,0.00600921428571431
2023-07-10,0.005923500000000018
2023-07-11,0.0058707142857143
2023-07-12,0.006077142857142876
2023-07-13,0.006476428571428582
2023-07-14,0.006828571428571438
2023-07-17,0.006897857142857146
2023-07-18,0.006567857142857141
2023-07-19,0.00674
2023-07-20,0.007008571428571427
2023-07-21,0.007067142857142851
2023-07-24,0.00720357142857142
2023-07-25,0.007293571428571415
2023-07-26,0.007367142857142834
2023-07-27,0.007494285714285691
2023-07-28,0.007779285714285695
2023-07-31,0.007718571428571408
2023-08-01,0.007621428571428549
2023-08-02,0.007537142857142838
2023-08-03,0.007677142857142835
2023-08-04,0.007769285714285693
2023-08-07,0.0077807142857142676
2023-08-08,0.007372142857142835
2023-08-09,0.006853571428571411
2023-08-10,0.0067692857142857
