Date,14 period ATR
2023-07-07,0.006333571428571423
2023-07-10,0.006639285714285713
2023-07-11,0.0066428571428571405
2023-07-12,0.0068035714285714245
2023-07-13,0.006974285714285711
2023-07-14,0.007122142857142855
2023-07-17,0.006945714285714285
2023-07-18,0.006884285714285716
2023-07-19,0.006675714285714285
2023-07-20,0.006640714285714285
2023-07-21,0.006808571428571426
2023-07-24,0.007085000000000008
2023-07-25,0.007397142857142864
2023-07-26,0.00727142857142858
2023-07-27,0.007597142857142866
2023-07-28,0.007761428571428578
2023-07-31,0.007824285714285728
2023-08-01,0.007537142857142877
2023-08-02,0.007000714285714297
2023-08-03,0.006990000000000012
2023-08-04,0.007350714285714306
2023-08-07,0.0073942857142857265
2023-08-08,0.007501428571428588
2023-08-09,0.007230000000000006
2023-08-10,0.007267857142857144
