Date,14 period ATR
2023-07-07,0.006044571428571407
2023-07-10,0.0062445714285714006
2023-07-11,0.0064281428571428345
2023-07-12,0.007286714285714265
2023-07-13,0.00808457142857141
2023-07-14,0.008420285714285698
2023-07-17,0.008456428571428547
2023-07-18,0.008454999999999982
2023-07-19,0.008332857142857126
2023-07-20,0.008563571428571408
2023-07-21,0.008764285714285693
2023-07-24,0.008901428571428551
2023-07-25,0.009062142857142843
2023-07-26,0.00935785714285714
2023-07-27,0.009639999999999998
2023-07-28,0.009870714285714288
2023-07-31,0.009722142857142861
2023-08-01,0.00893357142857143
2023-08-02,0.008134285714285714
2023-08-03,0.007949285714285714
2023-08-04,0.008167142857142864
2023-08-07,0.008045714285714291
2023-08-08,0.008180714285714288
2023-08-09,0.007770000000000007
2023-08-10,0.007697857142857145
2023-08-11,0.007694285714285717
2023-08-14,0.00778857142857143
2023-08-15,0.007492142857142852
2023-08-16,0.00675214285714285
2023-08-17,0.006247142857142848
2023-08-18,0.006164285714285701
2023-08-21,0.005917142857142851
2023-08-22,0.005712142857142856
2023-08-23,0.005467857142857143
2023-08-24,0.00545285714285714
2023-08-25,0.005889285714285708
2023-08-28,0.005677142857142857
2023-08-29,0.0057635714285714235
2023-08-30,0.005816428571428571
2023-08-31,0.006024999999999995
2023-09-01,0.006069285714285714
2023-09-04,0.005894285714285717
2023-09-05,0.006059285714285719
2023-09-06,0.006393571428571443
2023-09-07,0.006347857142857151
2023-09-08,0.006282142857142863
2023-09-11,0.0060678571428571405
2023-09-12,0.006018571428571429
2023-09-13,0.005747857142857146
2023-09-14,0.0054200000000000125
2023-09-15,0.00549785714285715
2023-09-18,0.005230714285714295
2023-09-19,0.004832142857142864
2023-09-20,0.00461428571428573
2023-09-21,0.004807857142857149
2023-09-22,0.005199285714285724
2023-09-25,0.005413571428571439
2023-09-26,0.005292857142857147
2023-09-27,0.005531428571428576
2023-09-28,0.005767142857142867
2023-09-29,0.0063878571428571595
2023-10-02,0.006745714285714299
2023-10-03,0.007080714285714297
2023-10-04,0.007314285714285725
2023-10-05,0.007545714285714299
2023-10-06,0.008059285714285729
2023-10-09,0.008283571428571446
2023-10-10,0.008362142857142865
2023-10-11,0.007966428571428581
2023-10-12,0.00799714285714286
2023-10-13,0.007890000000000008
2023-10-16,0.007850000000000008
2023-10-17,0.007610000000000006
2023-10-18,0.007501428571428571
2023-10-19,0.007070000000000005
2023-10-20,0.007062142857142858
2023-10-23,0.006744285714285718
2023-10-24,0.006547857142857145
2023-10-25,0.006407857142857147
2023-10-26,0.006172142857142864
2023-10-27,0.006187142857142859
2023-10-27,0.006203571428571435
