Date,9 period EMA
2023-07-03,0.7881113848958922
2023-07-04,0.7880571079167139
2023-07-05,0.7877076863333712
2023-07-06,0.787590149066697
2023-07-07,0.7870241192533577
2023-07-10,0.7853952954026863
2023-07-11,0.7837802363221491
2023-07-12,0.7816461890577194
2023-07-13,0.7792069512461757
2023-07-14,0.7757055609969407
2023-07-17,0.7733504487975525
2023-07-18,0.771682359038042
2023-07-19,0.7707778872304337
2023-07-20,0.7711843097843472
2023-07-21,0.7723194478274779
2023-07-24,0.7734555582619824
2023-07-25,0.774860446609586
2023-07-26,0.7750003572876689
2023-07-27,0.7747122858301352
2023-07-28,0.7760958286641082
2023-07-31,0.7764706629312866
2023-08-01,0.7770125303450294
2023-08-02,0.7779120242760236
2023-08-03,0.7795576194208189
2023-08-04,0.7809240955366552
2023-08-07,0.7816272764293243
2023-08-08,0.7817718211434596
2023-08-09,0.7823834569147677
2023-08-10,0.7831387655318144
2023-08-11,0.7843630124254516
2023-08-14,0.7850324099403614
2023-08-15,0.7856899279522892
2023-08-16,0.7860159423618315
2023-08-17,0.7859447538894653
2023-08-18,0.7856158031115723
2023-08-21,0.785454642489258
2023-08-22,0.7850937139914066
2023-08-23,0.7851649711931253
2023-08-24,0.7853579769545004
2023-08-25,0.7871063815636004
2023-08-28,0.7885451052508804
2023-08-29,0.7894260842007044
2023-08-30,0.7898088673605635
2023-08-31,0.7891812938884509
2023-09-01,0.7891630351107608
2023-09-04,0.7901684280886088
2023-09-05,0.7905747424708872
2023-09-06,0.7915617939767099
2023-09-07,0.793265435181368
2023-09-08,0.7949323481450946
2023-09-11,0.7960740785160758
2023-09-12,0.7967472628128608
2023-09-13,0.7975038102502887
2023-09-14,0.7981370482002311
2023-09-15,0.799775638560185
2023-09-18,0.8011425108481481
2023-09-19,0.8024160086785187
2023-09-20,0.803306806942815
2023-09-21,0.8048654455542521
2023-09-22,0.8065703564434018
2023-09-25,0.8086302851547216
2023-09-26,0.8106622281237773
2023-09-27,0.813181782499022
2023-09-28,0.8153534259992177
2023-09-29,0.8161527407993743
2023-10-02,0.8169501926394996
2023-10-03,0.8189701541115999
2023-10-04,0.8207601232892799
2023-10-05,0.821388098631424
2023-10-06,0.8212104789051394
2023-10-09,0.8206223831241117
2023-10-10,0.8197579064992895
2023-10-11,0.8185223251994317
2023-10-12,0.8172038601595454
2023-10-13,0.8179230881276364
2023-10-16,0.8188964705021092
2023-10-17,0.8188971764016875
2023-10-18,0.8193377411213502
2023-10-19,0.8201681928970802
2023-10-20,0.8209165543176643
2023-10-23,0.8211532434541317
2023-10-24,0.8201845947633054
2023-10-25,0.8205956758106445
2023-10-26,0.8217185406485157
2023-10-27,0.8221588325188127
2023-10-27,0.8227610660150503
