Date,9 period EMA
2023-06-30,0.8594702343800822
2023-07-03,0.8594281875040659
2023-07-04,0.8594885500032529
2023-07-05,0.8586668400026024
2023-07-06,0.857813472002082
2023-07-07,0.8571707776016657
2023-07-10,0.8566166220813325
2023-07-11,0.856393297665066
2023-07-12,0.8553546381320529
2023-07-13,0.8557237105056424
2023-07-14,0.855544968404514
2023-07-17,0.8559699747236112
2023-07-18,0.856703979778889
2023-07-19,0.8576391838231113
2023-07-20,0.8593193470584891
2023-07-21,0.8604434776467913
2023-07-24,0.861456782117433
2023-07-25,0.8618454256939465
2023-07-26,0.8608743405551573
2023-07-27,0.860087472444126
2023-07-28,0.8596859779553009
2023-07-31,0.8592687823642406
2023-08-01,0.8587890258913926
2023-08-02,0.859079220713114
2023-08-03,0.8593273765704912
2023-08-04,0.859681901256393
2023-08-07,0.8603575210051145
2023-08-08,0.8604420168040917
2023-08-09,0.8603616134432733
2023-08-10,0.8608792907546187
2023-08-11,0.862041432603695
2023-08-14,0.8620471460829561
2023-08-15,0.861577716866365
2023-08-16,0.8609221734930921
2023-08-17,0.8596077387944736
2023-08-18,0.8582661910355789
2023-08-21,0.8573089528284631
2023-08-22,0.8566471622627705
2023-08-23,0.8556777298102165
2023-08-24,0.8553681838481733
2023-08-25,0.8557925470785386
2023-08-28,0.8561540376628309
2023-08-29,0.8565952301302647
2023-08-30,0.8572921841042118
2023-08-31,0.8577837472833696
2023-09-01,0.8573549978266957
2023-09-04,0.8570439982613566
2023-09-05,0.8566091986090854
2023-09-06,0.8559113588872683
2023-09-07,0.8563230871098146
2023-09-08,0.8565484696878517
2023-09-11,0.8568527757502813
2023-09-12,0.8573202206002252
2023-09-13,0.8579961764801801
2023-09-14,0.8582529411841442
2023-09-15,0.8581123529473155
2023-09-18,0.8585818823578524
2023-09-19,0.8595415058862819
2023-09-20,0.8599992047090255
2023-09-21,0.8607813637672205
2023-09-22,0.8620490910137764
2023-09-25,0.8635892728110212
2023-09-26,0.864293418248817
2023-09-27,0.8654407345990536
2023-09-28,0.865476587679243
2023-09-29,0.8654592701433944
2023-10-02,0.8656374161147156
2023-10-03,0.8658579328917724
2023-10-04,0.866030346313418
2023-10-05,0.8659462770507345
2023-10-06,0.8658150216405877
2023-10-09,0.8655840173124701
2023-10-10,0.8651732138499761
2023-10-11,0.864704571079981
2023-10-12,0.8642616568639848
2023-10-13,0.8643633254911879
2023-10-16,0.8646146603929503
2023-10-17,0.8645197283143604
2023-10-18,0.8652357826514883
2023-10-19,0.8657526261211905
2023-10-20,0.8670201008969524
2023-10-23,0.8677240807175619
2023-10-24,0.8683592645740497
2023-10-25,0.8689134116592399
2023-10-26,0.869732729327392
2023-10-27,0.8698681834619136
2023-10-27,0.870230546769531
