Date,9 period EMA
2023-04-04,1.1292627628565308
2023-04-05,1.1298002102852294
2023-04-06,1.1297201682281828
2023-04-07,1.1287361345825404
2023-04-10,1.127794907666028
2023-04-11,1.1274519261328213
2023-04-12,1.126443540906254
2023-04-13,1.1249548327249996
2023-04-14,1.1226518661799954
2023-04-17,1.1200254929439923
2023-04-18,1.1183923943551919
2023-04-19,1.1173579154841526
2023-04-20,1.1169403323873217
2023-04-21,1.1155742659098562
2023-04-24,1.1145054127278844
2023-04-25,1.113352330182307
2023-04-26,1.112099864145845
2023-04-27,1.111871891316676
2023-04-28,1.112895513053341
2023-05-01,1.115028410442673
2023-05-02,1.1156827283541386
2023-05-03,1.1151421826833108
2023-05-04,1.1141017461466487
2023-05-05,1.114101396917319
2023-05-08,1.1163811175338552
2023-05-09,1.1175448940270842
2023-05-10,1.1187799152216673
2023-05-11,1.1195959321773339
2023-05-12,1.1193647457418672
2023-05-15,1.1191517965934938
2023-05-16,1.119611437274795
2023-05-17,1.119477149819836
2023-05-18,1.1198817198558688
2023-05-19,1.1205133758846948
2023-05-22,1.1202467007077557
2023-05-23,1.1195673605662047
2023-05-24,1.1194738884529636
2023-05-25,1.1192731107623708
2023-05-26,1.1183424886098967
2023-05-29,1.1183059908879176
2023-05-30,1.1180147927103339
2023-05-31,1.1193138341682671
2023-06-01,1.1219650673346138
2023-06-02,1.1244200538676912
2023-06-05,1.125676043094153
2023-06-06,1.1257908344753225
2023-06-07,1.1260706675802579
2023-06-08,1.1272145340642064
2023-06-09,1.1275436272513653
2023-06-12,1.1292789018010922
2023-06-13,1.1308051214408739
2023-06-14,1.132878097152699
2023-06-15,1.1343564777221593
2023-06-16,1.1354371821777274
2023-06-19,1.1378697457421818
2023-06-20,1.1395157965937455
2023-06-21,1.1407866372749964
2023-06-22,1.140489309819997
2023-06-23,1.1405354478559977
2023-06-26,1.1404703582847981
2023-06-27,1.1400282866278386
2023-06-28,1.139816629302271
2023-06-29,1.1385413034418168
2023-06-30,1.1376610427534535
2023-07-03,1.1373688342027628
2023-07-04,1.1372950673622104
2023-07-05,1.1378540538897683
2023-07-06,1.1385712431118147
2023-07-07,1.1389909944894518
2023-07-10,1.1394387955915615
2023-07-11,1.1392730364732493
2023-07-12,1.1386644291785994
2023-07-13,1.1361655433428797
2023-07-14,1.1344924346743037
2023-07-17,1.133253947739443
2023-07-18,1.1314831581915545
2023-07-19,1.1287065265532437
2023-07-20,1.124935221242595
2023-07-21,1.122962176994076
2023-07-24,1.121039741595261
2023-07-25,1.119729793276209
2023-07-26,1.1186838346209673
2023-07-27,1.117683067696774
2023-07-28,1.1163884541574192
2023-07-31,1.1167087633259354
2023-08-01,1.1170930106607482
2023-08-02,1.1169624085285985
2023-08-03,1.1167539268228788
2023-08-04,1.115723141458303
2023-08-07,1.1154405131666425
