Date,9 period EMA
2023-07-03,0.9168873622322365
2023-07-04,0.9167758897857894
2023-07-05,0.9171607118286316
2023-07-06,0.9179485694629054
2023-07-07,0.9180028555703243
2023-07-10,0.9167222844562595
2023-07-11,0.9150978275650077
2023-07-12,0.9136642620520062
2023-07-13,0.9103914096416051
2023-07-14,0.9065111277132842
2023-07-17,0.9033389021706275
2023-07-18,0.900645121736502
2023-07-19,0.8986280973892016
2023-07-20,0.8973904779113613
2023-07-21,0.8974923823290891
2023-07-24,0.8977639058632714
2023-07-25,0.898991124690617
2023-07-26,0.9001808997524937
2023-07-27,0.900676719801995
2023-07-28,0.9027113758415961
2023-07-31,0.9035871006732769
2023-08-01,0.9047276805386216
2023-08-02,0.9054701444308972
2023-08-03,0.9071221155447178
2023-08-04,0.9083196924357743
2023-08-07,0.9084297539486196
2023-08-08,0.9085098031588957
2023-08-09,0.9093078425271166
2023-08-10,0.9096342740216933
2023-08-11,0.9098294192173547
2023-08-14,0.9106055353738839
2023-08-15,0.9118044282991071
2023-08-16,0.9128595426392857
2023-08-17,0.9141976341114286
2023-08-18,0.9152721072891429
2023-08-21,0.9161156858313143
2023-08-22,0.9164065486650514
2023-08-23,0.9175132389320412
2023-08-24,0.9180745911456331
2023-08-25,0.9196596729165065
2023-08-28,0.9209577383332054
2023-08-29,0.9215141906665643
2023-08-30,0.9212173525332515
2023-08-31,0.9199138820266013
2023-09-01,0.9203631056212812
2023-09-04,0.921890484497025
2023-09-05,0.9227923875976201
2023-09-06,0.9246939100780961
2023-09-07,0.9262491280624771
2023-09-08,0.9279533024499818
2023-09-11,0.9289626419599856
2023-09-12,0.9292101135679885
2023-09-13,0.9293580908543909
2023-09-14,0.9298064726835129
2023-09-15,0.9318651781468104
2023-09-18,0.9329641425174483
2023-09-19,0.9334153140139587
2023-09-20,0.933962251211167
2023-09-21,0.9349098009689337
2023-09-22,0.935517840775147
2023-09-25,0.9362342726201177
2023-09-26,0.9378154180960943
2023-09-27,0.9394763344768755
2023-09-28,0.9419610675815004
2023-09-29,0.9429188540652005
2023-10-02,0.9436350832521604
2023-10-03,0.9457340666017284
2023-10-04,0.9475672532813828
2023-10-05,0.9484018026251064
2023-10-06,0.9483554421000852
2023-10-09,0.9479443536800681
2023-10-10,0.9474114829440546
2023-10-11,0.9465231863552438
2023-10-12,0.945466549084195
2023-10-13,0.9461852392673561
2023-10-16,0.9470341914138849
2023-10-17,0.947123353131108
2023-10-18,0.9468586825048865
2023-10-19,0.9472669460039093
2023-10-20,0.9467335568031275
2023-10-23,0.946244845442502
2023-10-24,0.9444398763540016
2023-10-25,0.9443139010832012
2023-10-26,0.9447151208665611
2023-10-27,0.945086096693249
2023-10-27,0.9453288773545993
