Date,TR
2023-06-29,0.007970000000000033
2023-06-30,0.00821000000000005
2023-07-03,0.005330000000000057
2023-07-04,0.0023099999999999232
2023-07-05,0.004049999999999998
2023-07-06,0.005689999999999973
2023-07-07,0.009079999999999977
2023-07-10,0.008530000000000038
2023-07-11,0.0046199999999999575
2023-07-12,0.00979999999999992
2023-07-13,0.01477000000000006
2023-07-14,0.008000000000000007
2023-07-17,0.0036199999999999566
2023-07-18,0.0044000000000000705
2023-07-19,0.005049999999999999
2023-07-20,0.00772000000000006
2023-07-21,0.00768000000000002
2023-07-24,0.006180000000000074
2023-07-25,0.008419999999999983
2023-07-26,0.003929999999999989
2023-07-27,0.013639999999999985
2023-07-28,0.010830000000000006
2023-07-31,0.00550000000000006
2023-08-01,0.005780000000000007
