Date,TR
2022-10-28,0.007039999999999935
2022-10-31,0.010010000000000074
2022-11-01,0.011240000000000028
2022-11-02,0.005209999999999937
2022-11-03,0.025490000000000013
2022-11-04,0.017390000000000017
2022-11-07,0.02432000000000001
2022-11-08,0.020240000000000036
2022-11-09,0.015800000000000036
2022-11-10,0.023929999999999896
2022-11-11,0.03219000000000005
2022-11-14,0.009589999999999987
2022-11-15,0.018530000000000046
2022-11-16,0.013462999999999892
2022-11-17,0.013579999999999925
2022-11-18,0.006399999999999961
2022-11-21,0.007649999999999935
2022-11-22,0.005619999999999958
2022-11-23,0.017549999999999955
2022-11-24,0.017959999999999976
2022-11-25,0.004658000000000051
2022-11-28,0.006540000000000101
2022-11-29,0.007550000000000057
2022-11-30,0.008639999999999981
2022-12-01,0.023830000000000018
2022-12-02,0.014746000000000037
2022-12-05,0.01193999999999995
2022-12-06,0.00924999999999998
2022-12-07,0.007830000000000004
2022-12-08,0.007647999999999988
2022-12-09,0.007380000000000053
2022-12-12,0.005770000000000053
2022-12-13,0.013290000000000024
2022-12-14,0.00992000000000004
2022-12-15,0.014580000000000037
2022-12-16,0.019730000000000025
2022-12-19,0.007959999999999967
2022-12-20,0.008959999999999968
2022-12-21,0.00810999999999995
2022-12-22,0.013329999999999953
2022-12-23,0.004790000000000072
2022-12-26,0.0038600000000000856
2022-12-27,0.007489999999999997
2022-12-28,0.008299999999999974
2022-12-29,0.0041600000000000525
2022-12-30,0.006469999999999976
2023-01-02,0.005879999999999996
2023-01-03,0.015009999999999968
2023-01-04,0.008220000000000005
2023-01-05,0.013950000000000018
2023-01-06,0.015599999999999947
2023-01-09,0.02029000000000003
2023-01-10,0.005790000000000073
2023-01-11,0.005630000000000024
2023-01-12,0.00947000000000009
2023-01-13,0.006390000000000007
2023-01-16,0.00763999999999998
2023-01-17,0.008630000000000027
2023-01-18,0.01485000000000003
2023-01-19,0.00596999999999992
2023-01-20,0.0041480000000000405
2023-01-23,0.008120000000000016
2023-01-24,0.009769999999999945
2023-01-25,0.007450000000000068
2023-01-26,0.006630000000000025
2023-01-27,0.0046399999999999775
2023-01-30,0.0031800000000000717
2023-01-31,0.007477999999999985
2023-02-01,0.0033199999999999896
2023-02-02,0.010619999999999963
2023-02-03,0.021689999999999987
2023-02-06,0.014759999999999995
2023-02-07,0.006712999999999969
2023-02-08,0.005739999999999967
2023-02-09,0.009379999999999944
2023-02-10,0.005330000000000057
2023-02-13,0.007610000000000006
2023-02-14,0.013859999999999983
2023-02-15,0.013029999999999986
2023-02-16,0.01422000000000001
2023-02-17,0.008569999999999967
2023-02-20,0.005619999999999958
2023-02-21,0.010480000000000045
2023-02-22,0.00660000000000005
2023-02-23,0.006589999999999985
2023-02-24,0.008240000000000025
2023-02-27,0.009299999999999975
2023-02-28,0.0131
2023-03-01,0.008390000000000009
2023-03-02,0.007569999999999966
2023-03-03,0.005610000000000004
2023-03-06,0.006699999999999928
2023-03-07,0.01478999999999997
2023-03-08,0.015390000000000015
2023-03-09,0.007630000000000026
2023-03-10,0.01809000000000005
2023-03-13,0.017469999999999986
2023-03-14,0.00833000000000006
2023-03-15,0.011090000000000044
2023-03-16,0.008400000000000074
2023-03-17,0.007299999999999973
2023-03-20,0.01040999999999992
2023-03-21,0.006610000000000005
2023-03-22,0.005759999999999987
2023-03-23,0.007789999999999964
2023-03-24,0.00651999999999997
2023-03-27,0.0047399999999999665
2023-03-28,0.006812999999999958
2023-03-29,0.004109999999999947
2023-03-30,0.005789999999999962
2023-03-31,0.00712999999999997
2023-04-03,0.00939000000000001
2023-04-04,0.015170000000000017
2023-04-05,0.005890000000000062
2023-04-06,0.00541999999999998
2023-04-07,0.004449999999999954
2023-04-10,0.006120000000000014
2023-04-11,0.004510000000000014
2023-04-12,0.005900000000000016
2023-04-13,0.006780000000000008
2023-04-14,0.008519999999999972
2023-04-17,0.011006000000000071
2023-04-18,0.005299999999999971
2023-04-19,0.006340000000000012
2023-04-20,0.0038799999999999946
2023-04-21,0.0049799999999999844
2023-04-24,0.0035399999999999876
2023-04-25,0.00763999999999998
2023-04-26,0.006960000000000077
2023-04-27,0.005090000000000039
2023-04-28,0.008469999999999978
2023-05-01,0.005125000000000046
2023-05-02,0.007750000000000035
2023-05-03,0.005269999999999997
2023-05-04,0.007650000000000046
2023-05-05,0.005349999999999966
2023-05-08,0.00539999999999996
2023-05-09,0.003690000000000082
2023-05-10,0.004690000000000083
2023-05-11,0.008909999999999973
2023-05-12,0.010645999999999933
2023-05-15,0.005120000000000013
2023-05-16,0.00607000000000002
2023-05-17,0.006629999999999914
2023-05-18,0.00600999999999996
2023-05-19,0.005747999999999975
2023-05-22,0.003889999999999949
2023-05-23,0.005689999999999973
2023-05-24,0.006889999999999952
2023-05-25,0.006419999999999981
2023-05-26,0.005380000000000051
2023-05-29,0.0035999999999999366
2023-05-30,0.007610000000000006
2023-05-31,0.0049600000000000755
2023-06-01,0.008599999999999941
2023-06-02,0.006291999999999964
2023-06-05,0.010089999999999932
2023-06-06,0.0041999999999999815
2023-06-07,0.006680000000000019
2023-06-08,0.008240000000000025
2023-06-09,0.009279999999999955
2023-06-12,0.007079999999999975
2023-06-13,0.006630000000000025
2023-06-14,0.011609999999999898
2023-06-15,0.009850000000000025
2023-06-16,0.01085999999999998
2023-06-19,0.0033040000000000846
2023-06-20,0.007060000000000066
2023-06-21,0.0064190000000000635
2023-06-22,0.005329999999999946
2023-06-23,0.0049400000000000555
2023-06-26,0.0036199999999999566
2023-06-27,0.003350000000000075
