Date,TR
2022-10-28,0.007440000000000002
2022-10-31,0.004630000000000023
2022-11-01,0.003889999999999949
2022-11-02,0.003730000000000011
2022-11-03,0.013559999999999905
2022-11-04,0.016689999999999983
2022-11-07,0.008669999999999956
2022-11-08,0.007050000000000001
2022-11-09,0.012280000000000069
2022-11-10,0.010869999999999935
2022-11-11,0.010220000000000007
2022-11-14,0.01079999999999992
2022-11-15,0.009199999999999986
2022-11-16,0.006830000000000003
2022-11-17,0.007590000000000097
2022-11-18,0.005319999999999991
2022-11-21,0.007410000000000028
2022-11-22,0.005830000000000002
2022-11-23,0.011149999999999993
2022-11-24,0.009499999999999953
2022-11-25,0.004790000000000072
2022-11-28,0.008879999999999999
2022-11-29,0.005159999999999942
2022-11-30,0.0038799999999999946
2022-12-01,0.009280000000000066
2022-12-02,0.007390000000000008
2022-12-05,0.006680000000000019
2022-12-06,0.005740000000000078
2022-12-07,0.0033999999999999586
2022-12-08,0.0038599999999999746
2022-12-09,0.007410000000000028
2022-12-12,0.0045200000000000795
2022-12-13,0.004489999999999994
2022-12-14,0.0036799999999999056
2022-12-15,0.013060000000000072
2022-12-16,0.017400000000000082
2022-12-19,0.004250000000000087
2022-12-20,0.006689999999999974
2022-12-21,0.006569999999999965
2022-12-22,0.011800000000000033
2022-12-23,0.003290000000000015
2022-12-26,0.011869999999999936
2022-12-27,0.00719000000000003
2022-12-28,0.00658000000000003
2022-12-29,0.00385000000000002
2022-12-30,0.005369999999999986
2023-01-02,0.004350000000000076
2023-01-03,0.007630000000000026
2023-01-04,0.006259999999999932
2023-01-05,0.006520000000000081
2023-01-06,0.007260000000000044
2023-01-09,0.006440000000000001
2023-01-10,0.005090000000000039
2023-01-11,0.007409999999999917
2023-01-12,0.005909999999999971
2023-01-13,0.004369999999999985
2023-01-16,0.004290000000000016
2023-01-17,0.009230000000000071
2023-01-18,0.013589999999999991
2023-01-19,0.006080000000000085
2023-01-20,0.004569999999999963
2023-01-23,0.007290000000000019
2023-01-24,0.008890000000000065
2023-01-25,0.006820000000000048
2023-01-26,0.0045399999999999885
2023-01-27,0.0036800000000000166
2023-01-30,0.0040599999999999525
2023-01-31,0.006170000000000009
2023-02-01,0.008929999999999993
2023-02-02,0.012970000000000037
2023-02-03,0.00878000000000001
2023-02-06,0.004810000000000092
2023-02-07,0.005719999999999947
2023-02-08,0.0044600000000000195
2023-02-09,0.006120000000000014
2023-02-10,0.005160000000000053
2023-02-13,0.0049800000000000955
2023-02-14,0.00537999999999994
2023-02-15,0.008689999999999976
2023-02-16,0.009069999999999911
2023-02-17,0.005369999999999986
2023-02-20,0.003589999999999982
2023-02-21,0.009299999999999975
2023-02-22,0.008799999999999919
2023-02-23,0.0022000000000000908
2023-02-24,0.003689999999999971
2023-02-27,0.0035399999999999876
2023-02-28,0.007480000000000042
2023-03-01,0.01085999999999998
2023-03-02,0.010210000000000052
2023-03-03,0.0027999999999999137
2023-03-06,0.005560000000000009
2023-03-07,0.008709999999999996
2023-03-08,0.00383
2023-03-09,0.004899999999999904
2023-03-10,0.007819999999999938
2023-03-13,0.006589999999999985
2023-03-14,0.006450000000000067
2023-03-15,0.012440000000000007
2023-03-16,0.007369999999999988
2023-03-17,0.0036800000000000166
2023-03-20,0.0038000000000000256
2023-03-21,0.01083999999999996
2023-03-22,0.009199999999999986
2023-03-23,0.005430000000000046
2023-03-24,0.007280000000000064
2023-03-27,0.0043800000000000505
2023-03-28,0.0035800000000000276
2023-03-29,0.0029200000000000337
2023-03-30,0.0047800000000000065
2023-03-31,0.0031400000000000317
2023-04-03,0.003430000000000044
2023-04-04,0.006250000000000089
2023-04-05,0.0033199999999999896
2023-04-06,0.004529999999999923
2023-04-07,0.003909999999999969
2023-04-10,0.002809999999999979
2023-04-11,0.002749999999999919
2023-04-12,0.0047400000000000775
2023-04-13,0.005680000000000018
2023-04-14,0.0049000000000000155
2023-04-17,0.0042999999999999705
2023-04-18,0.0047400000000000775
2023-04-19,0.0044199999999999795
2023-04-20,0.00270999999999999
2023-04-21,0.005039999999999933
2023-04-24,0.0044399999999999995
2023-04-25,0.0044799999999999285
2023-04-26,0.0041999999999999815
2023-04-27,0.004650000000000043
2023-04-28,0.008240000000000025
2023-05-01,0.006780000000000008
2023-05-02,0.005190000000000028
2023-05-03,0.0049000000000000155
2023-05-04,0.007869999999999933
2023-05-05,0.009300000000000086
2023-05-08,0.0043999999999999595
2023-05-09,0.004430000000000045
2023-05-10,0.0045800000000000285
2023-05-11,0.00714999999999999
2023-05-12,0.00391000000000008
2023-05-15,0.004110000000000058
2023-05-16,0.0037800000000000056
2023-05-17,0.0044599999999999085
2023-05-18,0.0031600000000000517
2023-05-19,0.002690000000000081
2023-05-22,0.0022899999999999032
2023-05-23,0.0045399999999999885
2023-05-24,0.005730000000000013
2023-05-25,0.0038200000000000456
2023-05-26,0.0033999999999999586
2023-05-29,0.00380999999999998
2023-05-30,0.005630000000000024
2023-05-31,0.007809999999999984
2023-06-01,0.007809999999999984
2023-06-02,0.0024199999999999777
2023-06-05,0.0045199999999999685
2023-06-06,0.0020900000000000363
2023-06-07,0.003029999999999977
2023-06-08,0.0027999999999999137
2023-06-09,0.006160000000000054
2023-06-12,0.00660000000000005
2023-06-13,0.006689999999999974
2023-06-14,0.005630000000000024
2023-06-15,0.004709999999999992
2023-06-16,0.004369999999999985
2023-06-19,0.004249999999999976
2023-06-20,0.005410000000000026
2023-06-21,0.007900000000000018
2023-06-22,0.00810999999999995
2023-06-23,0.00712999999999997
2023-06-26,0.005059999999999953
