Date,BB_UPPER,BB_MIDDLE,BB_LOWER
2023-03-29,0.8927505425342309,0.8825445000000001,0.8723384574657692
2023-03-30,0.8922440824621061,0.882227,0.8722099175378939
2023-03-31,0.8917053644656385,0.8818965000000001,0.8720876355343616
2023-04-03,0.8915440158823684,0.881687,0.8718299841176316
2023-04-04,0.890644050972288,0.881175,0.871705949027712
2023-04-05,0.8886800657382402,0.8804195,0.8721589342617598
2023-04-06,0.8868823384211395,0.8796519999999999,0.8724216615788603
2023-04-07,0.8853384222179235,0.8791590000000001,0.8729795777820768
2023-04-10,0.8845127493185208,0.878829,0.8731452506814792
2023-04-11,0.8842538093825818,0.878624,0.8729941906174181
2023-04-12,0.8836785915368796,0.878393,0.8731074084631204
2023-04-13,0.8838527567004807,0.878575,0.8732972432995193
2023-04-14,0.884274873260161,0.8788725000000002,0.8734701267398394
2023-04-17,0.8854021319462378,0.8793535,0.8733048680537622
2023-04-18,0.8853182501213605,0.8798295000000002,0.8743407498786399
2023-04-19,0.8856061093161326,0.8799375000000002,0.8742688906838677
2023-04-20,0.8849099587928062,0.8797404999999999,0.8745710412071936
2023-04-21,0.8848476690470565,0.8797165,0.8745853309529436
2023-04-24,0.8852211122568123,0.8798900000000002,0.874558887743188
2023-04-25,0.8858795958440566,0.880183,0.8744864041559435
2023-04-26,0.8863726642634784,0.8804399999999999,0.8745073357365214
2023-04-27,0.887061056779114,0.8806895000000001,0.8743179432208863
2023-04-28,0.8872400032226957,0.8808115000000001,0.8743829967773045
2023-05-01,0.8873343002473962,0.8806925,0.8740506997526037
2023-05-02,0.8873216607303287,0.8807159999999999,0.8741103392696712
2023-05-03,0.887362869604215,0.881009,0.8746551303957851
2023-05-04,0.8869559910579261,0.8812975,0.8756390089420738
2023-05-05,0.887141915853635,0.8812089999999999,0.8752760841463648
2023-05-08,0.8879384502775041,0.880935,0.873931549722496
2023-05-09,0.8886237534643556,0.880672,0.8727202465356444
2023-05-10,0.8897990016078596,0.8801874999999999,0.8705759983921402
2023-05-11,0.89033957086528,0.8796649999999999,0.8689904291347198
2023-05-12,0.8902720438295674,0.8791589999999999,0.8680459561704325
2023-05-15,0.8896009948674697,0.8784505000000001,0.8673000051325306
2023-05-16,0.8895947905111571,0.8777134999999999,0.8658322094888428
2023-05-17,0.8891042633714507,0.8770669999999999,0.8650297366285492
2023-05-18,0.8889181304495739,0.876421,0.8639238695504261
2023-05-19,0.8885460656113771,0.8757524999999999,0.8629589343886228
2023-05-22,0.8877414965168591,0.875028,0.862314503483141
2023-05-23,0.8863767830820978,0.8742654999999999,0.8621542169179021
2023-05-24,0.8849721395812878,0.8734215000000001,0.8618708604187123
2023-05-25,0.8827421689652843,0.8726115,0.8624808310347156
2023-05-26,0.880984042255772,0.872003,0.863021957744228
2023-05-29,0.8804064236298796,0.8715854999999999,0.8627645763701202
2023-05-30,0.8794182065175674,0.8710100000000001,0.8626017934824327
2023-05-31,0.877071389515175,0.8701155,0.863159610484825
2023-06-01,0.8758691532222861,0.8690305,0.862191846777714
2023-06-02,0.875543425445955,0.8681765,0.860809574554045
2023-06-05,0.8754234514194975,0.8675879999999999,0.8597525485805023
