Date,BB_UPPER,BB_MIDDLE,BB_LOWER
2023-03-21,1.138750251124481,1.122092,1.1054337488755193
2023-03-22,1.139008163307231,1.1222509999999999,1.1054938366927687
2023-03-23,1.1392569604143556,1.122444,1.1056310395856443
2023-03-24,1.1394804974779777,1.1226185000000002,1.1057565025220226
2023-03-27,1.1395941838013832,1.122701,1.1058078161986167
2023-03-28,1.139273973300429,1.122542,1.105810026699571
2023-03-29,1.1395587731256531,1.1226155,1.1056722268743469
2023-03-30,1.139655919190534,1.1226495,1.1056430808094662
2023-03-31,1.140337586922949,1.1229369999999999,1.1055364130770506
2023-04-03,1.1403847489470083,1.1229609999999999,1.1055372510529915
2023-04-04,1.1416522302415157,1.123707,1.1057617697584843
2023-04-05,1.1423179626418118,1.124592,1.1068660373581882
2023-04-06,1.1425493486109966,1.1253195,1.1080896513890035
2023-04-07,1.1420105560590015,1.125962,1.1099134439409983
2023-04-10,1.140709103716195,1.1267095,1.1127098962838051
2023-04-11,1.139127291463647,1.127511,1.1158947085363529
2023-04-12,1.1371660402551222,1.1280745,1.118982959744878
2023-04-13,1.1376145597143426,1.1278505,1.1180864402856576
2023-04-14,1.1389308616150846,1.1272680000000002,1.1156051383849157
2023-04-17,1.1403280361290205,1.1262795,1.1122309638709797
2023-04-18,1.1386663154810237,1.124854,1.1110416845189763
2023-04-19,1.1389376269096416,1.1242035,1.1094693730903582
2023-04-20,1.1389432138579751,1.1236955,1.1084477861420248
2023-04-21,1.1393101393643175,1.122931,1.1065518606356823
2023-04-24,1.1394852668176745,1.1221925,1.1048997331823254
2023-04-25,1.1396120814836679,1.1213755,1.1031389185163323
2023-04-26,1.138140278408708,1.1199895,1.101838721591292
2023-04-27,1.1368899703729034,1.1190145,1.1011390296270966
2023-04-28,1.1352306008483928,1.1183005,1.101370399151607
2023-05-01,1.1347241670357562,1.1181195000000002,1.1015148329642441
2023-05-02,1.1322447443988315,1.1173480000000002,1.102451255601169
2023-05-03,1.1297131629069497,1.1163995,1.1030858370930503
2023-05-04,1.1275289769539518,1.1154265,1.1033240230460484
2023-05-05,1.126167042745713,1.1148915000000001,1.1036159572542872
2023-05-08,1.1265073695460126,1.114965,1.1034226304539874
2023-05-09,1.1256374057874126,1.114771,1.1039045942125874
2023-05-10,1.1259105916700045,1.1148365,1.1037624083299955
2023-05-11,1.1265352468020793,1.1150295,1.1035237531979205
2023-05-12,1.1268568871700004,1.1152795,1.1037021128299995
2023-05-15,1.1270393485361672,1.1157185,1.104397651463833
2023-05-16,1.127642431603917,1.116198,1.104753568396083
2023-05-17,1.1279009355276275,1.116484,1.1050670644723726
2023-05-18,1.128411199856565,1.1167955,1.1051798001434352
2023-05-19,1.1289295669175037,1.117442,1.1059544330824964
2023-05-22,1.1288807165410637,1.1178895,1.1068982834589363
2023-05-23,1.128429995131509,1.118295,1.108160004868491
2023-05-24,1.1275502230184593,1.1188955,1.1102407769815408
2023-05-25,1.12708709648165,1.119271,1.1114549035183499
2023-05-26,1.1271831252624063,1.1191525,1.1111218747375937
2023-05-29,1.1266479155682294,1.1188825,1.1111170844317706
2023-05-30,1.1266252293969048,1.1188099999999999,1.110994770603095
2023-05-31,1.1270912306725662,1.1193865,1.111681769327434
2023-06-01,1.1289900732564773,1.1205180000000001,1.112045926743523
2023-06-02,1.1314484724397826,1.1215249999999999,1.1116015275602171
2023-06-05,1.132395676847302,1.121785,1.111174323152698
2023-06-06,1.132784473991281,1.1219875,1.111190526008719
2023-06-07,1.1331843434607025,1.122161,1.1111376565392974
2023-06-08,1.1344435179559098,1.1226075,1.1107714820440902
2023-06-09,1.1351085769262093,1.1231285,1.1111484230737907
2023-06-12,1.137113244019195,1.1240245,1.110935755980805
2023-06-13,1.1390227908581874,1.1247975000000001,1.1105722091418129
2023-06-14,1.1416050912331714,1.125909,1.1102129087668287
2023-06-15,1.1436399041412229,1.1268475,1.1100550958587772
2023-06-16,1.1453212922893479,1.1276835,1.1100457077106523
2023-06-19,1.1483626263503595,1.1291045,1.1098463736496404
2023-06-20,1.1503423404122703,1.130567,1.1107916595877299
2023-06-21,1.1520335767246084,1.1319055,1.1117774232753916
2023-06-22,1.1522881697246043,1.132947,1.1136058302753955
2023-06-23,1.1518280849481746,1.134252,1.1166759150518255
2023-06-26,1.1513781620756929,1.1353545,1.1193308379243072
2023-06-27,1.1499017269179603,1.136425,1.1229482730820397
2023-06-28,1.1494320120310584,1.137148,1.1248639879689417
2023-06-29,1.1494132567434052,1.1371915,1.1249697432565946
2023-06-30,1.149413421590457,1.1371864999999999,1.1249595784095427
2023-07-03,1.1493158765402547,1.1374615000000001,1.1256071234597456
2023-07-04,1.148624062526144,1.1379990000000002,1.1273739374738565
2023-07-05,1.147996219888474,1.1386439999999998,1.1292917801115256
2023-07-06,1.1479718169887718,1.1391265000000002,1.1302811830112285
2023-07-07,1.1471388145036507,1.139717,1.1322951854963494
2023-07-10,1.147228802985892,1.1399675,1.1327061970141081
2023-07-11,1.14720204507204,1.1400525,1.13290295492796
2023-07-12,1.1471316391426267,1.1398055,1.1324793608573733
2023-07-13,1.148622928869738,1.1391005,1.129578071130262
2023-07-14,1.1492711521172017,1.1385025,1.1277338478827983
2023-07-17,1.1483325317519941,1.1375375,1.126742468248006
2023-07-18,1.1479623436131956,1.1364524999999999,1.1249426563868041
2023-07-19,1.1484634959133113,1.135039,1.1216145040866885
2023-07-20,1.150911274156111,1.1335665000000001,1.1162217258438893
2023-07-21,1.1511298985067429,1.1322839999999998,1.1134381014932568
2023-07-24,1.151185034234939,1.130941,1.110696965765061
2023-07-25,1.1509556098761748,1.1297525,1.108549390123825
2023-07-26,1.150308777100016,1.128529,1.1067492228999838
2023-07-27,1.1501593706426076,1.1275410000000001,1.1049226293573926
2023-07-28,1.1499112187784628,1.1263945000000002,1.1028777812215376
2023-07-31,1.1488115481148928,1.125484,1.102156451885107
2023-08-01,1.1474257854658234,1.1245654999999999,1.1017052145341764
2023-08-02,1.1452888397405079,1.123383,1.1014771602594922
2023-08-03,1.1425053498816615,1.122107,1.1017086501183384
2023-08-04,1.1395716008004146,1.1206535,1.1017353991995853
2023-08-07,1.1357270799356454,1.1193075,1.1028879200643544
2023-08-08,1.131887341955268,1.1181629999999998,1.1044386580447316
2023-08-09,1.1279275407254563,1.1171330000000002,1.106338459274544
2023-08-10,1.1265318118753413,1.1165955,1.1066591881246588
2023-08-11,1.1244773950414622,1.1157489999999999,1.1070206049585376
2023-08-14,1.121479824938883,1.1149735,1.108467175061117
2023-08-15,1.1192090511104666,1.1144375,1.1096659488895333
2023-08-16,1.1189488877663039,1.1143545000000001,1.1097601122336964
2023-08-17,1.1196350297493702,1.114868,1.1101009702506297
2023-08-18,1.1203088912285994,1.115094,1.1098791087714006
2023-08-21,1.1221538010486143,1.115633,1.109112198951386
2023-08-22,1.1228647111667827,1.1159555,1.1090462888332175
2023-08-23,1.1234133723524746,1.116255,1.1090966276475254
2023-08-24,1.1234309475183182,1.1163744999999998,1.1093180524816815
2023-08-25,1.1232302641384442,1.1165495,1.109868735861556
2023-08-28,1.1230932544334393,1.1163395,1.1095857455665608
2023-08-29,1.1228465231489282,1.1161155,1.1093844768510719
2023-08-30,1.1229931916198188,1.115821,1.108648808380181
2023-08-31,1.1230060974238747,1.1158325,1.1086589025761253
2023-09-01,1.1232500796500562,1.116214,1.109177920349944
2023-09-04,1.1232492609439786,1.1162235,1.1091977390560215
2023-09-05,1.1233016114923853,1.116276,1.1092503885076148
2023-09-06,1.1234425567648647,1.1163884999999998,1.1093344432351349
2023-09-07,1.123441607596263,1.1163155,1.109189392403737
2023-09-08,1.1232392466634153,1.116447,1.1096547533365846
2023-09-11,1.1231855679906309,1.1165034999999999,1.109821432009369
2023-09-12,1.1231617964728915,1.1165505,1.1099392035271085
2023-09-13,1.1231788480259575,1.116425,1.1096711519740425
2023-09-14,1.1227389719740242,1.1162105,1.1096820280259758
2023-09-15,1.1224720416888603,1.115796,1.1091199583111397
2023-09-18,1.1208082715647076,1.115181,1.1095537284352923
2023-09-19,1.1199063579331152,1.1146865,1.1094666420668846
2023-09-20,1.118836048697879,1.1142615,1.109686951302121
2023-09-21,1.1190143498441887,1.1138915,1.1087686501558114
2023-09-22,1.118936714718595,1.1137445,1.108552285281405
2023-09-25,1.1189794958387682,1.113574,1.108168504161232
2023-09-26,1.1189540573892476,1.1135544999999998,1.108154942610752
2023-09-27,1.118892692770048,1.113632,1.108371307229952
2023-09-28,1.1190989530285007,1.113692,1.108285046971499
2023-09-29,1.1184600785008476,1.1135465,1.1086329214991524
2023-10-02,1.1186592512907947,1.1136275,1.1085957487092053
2023-10-03,1.1183633743678876,1.113277,1.1081906256321126
2023-10-04,1.1176118146447847,1.112999,1.1083861853552155
2023-10-05,1.1175155113271922,1.1129155,1.1083154886728077
2023-10-06,1.1174490665967958,1.1128395000000002,1.1082299334032046
2023-10-09,1.117355228009752,1.1126765,1.107997771990248
2023-10-10,1.117343504452766,1.1123555,1.1073674955472341
2023-10-11,1.1172346922380232,1.1122605,1.107286307761977
2023-10-12,1.116762831891756,1.111946,1.1071291681082442
2023-10-13,1.1172006252902926,1.1116755,1.1061503747097075
2023-10-16,1.119657230257104,1.110909,1.102160769742896
2023-10-17,1.120443059390962,1.1103355,1.1002279406090378
2023-10-18,1.1214346024213429,1.1095425,1.0976503975786573
2023-10-19,1.1231114770738884,1.1086715,1.0942315229261117
2023-10-20,1.1257527840101687,1.107195,1.0886372159898312
2023-10-23,1.126711033031168,1.105981,1.0852509669688322
2023-10-24,1.1262495796407996,1.1048505,1.0834514203592003
2023-10-25,1.1262313583162076,1.1035439999999999,1.0808566416837921
2023-10-26,1.125059936187669,1.101935,1.0788100638123312
2023-10-27,1.1232579997625116,1.100652,1.0780460002374883
2023-10-27,1.1211153501327364,1.099493,1.0778706498672637
