Date,BB_UPPER,BB_MIDDLE,BB_LOWER
2023-03-17,0.949546781828527,0.93144145,0.913336118171473
2023-03-20,0.9495282849682443,0.9315109500000001,0.9134936150317559
2023-03-21,0.9494402134840524,0.9318119499999999,0.9141836865159475
2023-03-22,0.9496481363896264,0.93151045,0.9133727636103736
2023-03-23,0.950113208186606,0.93077445,0.911435691813394
2023-03-24,0.9502213060404033,0.9299099500000001,0.9095985939595969
2023-03-27,0.9490979826991459,0.92890345,0.908708917300854
2023-03-28,0.9487190911083732,0.92787445,0.9070298088916269
2023-03-29,0.9468056534646775,0.9268010499999999,0.9067964465353223
2023-03-30,0.9451625695896113,0.92573255,0.9063025304103887
2023-03-31,0.9429166562995214,0.9243080500000002,0.905699443700479
2023-04-03,0.9412108417804709,0.92334355,0.9054762582195292
2023-04-04,0.9405630406246591,0.9224445500000001,0.9043260593753412
2023-04-05,0.9377129658381783,0.9206030499999999,0.9034931341618214
2023-04-06,0.9342544089014069,0.91887755,0.9035006910985932
2023-04-07,0.9326521894188475,0.91745505,0.9022579105811526
2023-04-10,0.9330354303445595,0.91674855,0.9004616696554405
2023-04-11,0.9331346894344887,0.9165645,0.8999943105655113
2023-04-12,0.9336357501122844,0.9159844999999999,0.8983332498877153
2023-04-13,0.9325744863191637,0.91422165,0.8958688136808363
2023-04-14,0.9323804678580994,0.91221315,0.8920458321419007
2023-04-17,0.9309972744591952,0.9106161500000001,0.8902350255408049
2023-04-18,0.9281505510781031,0.9090816500000001,0.8900127489218971
2023-04-19,0.9268034415797616,0.90780315,0.8888028584202384
2023-04-20,0.9259088138965896,0.9068621499999999,0.8878154861034102
2023-04-21,0.9252040172468573,0.90565815,0.8861122827531428
2023-04-24,0.9235350807293333,0.9042481500000001,0.884961219270667
2023-04-25,0.9228847656078656,0.90285165,0.8828185343921344
2023-04-26,0.9202247163396962,0.9014226500000001,0.882620583660304
2023-04-27,0.9176886630268437,0.9000581499999999,0.8824276369731561
2023-04-28,0.915741649019711,0.8990831499999998,0.8824246509802887
2023-05-01,0.9122464237313838,0.8979476500000001,0.8836488762686164
2023-05-02,0.9096156147906547,0.89710565,0.8845956852093453
2023-05-03,0.9084963537145643,0.8964481500000001,0.884399946285436
2023-05-04,0.9077377852070792,0.8953011499999999,0.8828645147929206
2023-05-05,0.9067846573964943,0.89434115,0.8818976426035058
2023-05-08,0.9052791405551079,0.89368615,0.882093159444892
2023-05-09,0.9019869827745555,0.89274115,0.8834953172254445
