Date,Open,High,Low,Close,Adj Close,Volume
10/3/22,0.96513,0.97646,0.9643,0.96513,0.96513,0
10/4/22,0.97578,0.97984,0.9739,0.97578,0.97578,0
10/5/22,0.97714,0.97961,0.97043,0.97714,0.97714,0
10/6/22,0.97264,0.97379,0.9692,0.97264,0.97264,0
10/7/22,0.96909,0.97137,0.9677,0.96909,0.96909,0
10/10/22,0.9679,0.97216,0.966,0.9679,0.9679,0
10/11/22,0.97051,0.97136,0.9669,0.97051,0.97051,0
10/12/22,0.9677,0.96866,0.96443,0.9677,0.9677,0
10/13/22,0.96823,0.97761,0.96739,0.96823,0.96823,0
10/14/22,0.97837,0.97927,0.97426,0.97837,0.97837,0
10/17/22,0.9772,0.97959,0.9739,0.9772,0.9772,0
10/18/22,0.9798,0.98082,0.9778,0.9798,0.9798,0
10/19/22,0.98001,0.98282,0.9788,0.98001,0.98001,0
10/20/22,0.98121,0.98503,0.98085,0.98121,0.98121,0
10/21/22,0.9818,0.98801,0.9815,0.9818,0.9818,0
10/24/22,0.98383,0.9893,0.9817,0.98383,0.98383,0
10/25/22,0.98804,0.99247,0.98727,0.98804,0.98804,0
10/26/22,0.991,0.99345,0.9896,0.991,0.991,0
10/27/22,0.99398,0.99538,0.98813,0.99398,0.99398,0
10/28/22,0.98715,0.99416,0.9865,0.98715,0.98715,0
10/31/22,0.99182,0.9939,0.9879,0.99182,0.99182,0
11/1/22,0.99005,0.992,0.985,0.99005,0.99005,0
11/2/22,0.9876,0.98832,0.9846,0.9876,0.9876,0
11/3/22,0.98455,0.98927,0.984,0.98455,0.98455,0
11/4/22,0.98801,0.98871,0.98466,0.98801,0.98801,0
11/7/22,0.9893,0.9918,0.9864,0.9893,0.9893,0
11/8/22,0.9908,0.99311,0.98809,0.9908,0.9908,0
11/9/22,0.99241,0.9936,0.9861,0.99241,0.99241,0
11/10/22,0.98546,0.98937,0.982,0.98546,0.98546,0
11/11/22,0.98345,0.98738,0.9743,0.98345,0.98345,0
11/14/22,0.97497,0.97766,0.97258,0.97497,0.97497,0
11/15/22,0.97342,0.98397,0.9735,0.97342,0.97342,0
11/16/22,0.97659,0.98216,0.9764,0.97659,0.97659,0
11/17/22,0.98155,0.9867,0.9804,0.98155,0.98155,0
11/18/22,0.9874,0.98885,0.98459,0.9874,0.9874,0
11/21/22,0.98482,0.98515,0.97997,0.98482,0.98482,0
11/22/22,0.9816,0.98309,0.9763,0.9816,0.9816,0
11/23/22,0.9805,0.98319,0.9763,0.9805,0.9805,0
11/24/22,0.98004,0.98337,0.97947,0.98004,0.98004,0
11/25/22,0.98192,0.98565,0.9816,0.98192,0.98192,0
11/28/22,0.98213,0.9889,0.9792,0.98213,0.98213,0
11/29/22,0.9815,0.9871,0.9812,0.9815,0.9815,0
11/30/22,0.98539,0.98713,0.9788,0.98539,0.98539,0
12/1/22,0.98372,0.98855,0.98222,0.98372,0.98372,0
12/2/22,0.98583,0.98693,0.9823,0.98583,0.98583,0
12/5/22,0.98731,0.99089,0.985,0.98731,0.98731,0
12/6/22,0.98912,0.99083,0.98603,0.98912,0.98912,0
12/7/22,0.98599,0.98952,0.9838,0.98599,0.98599,0
12/8/22,0.98848,0.98988,0.98627,0.98848,0.98848,0
12/9/22,0.98793,0.98882,0.9824,0.98793,0.98793,0
12/12/22,0.98373,0.98716,0.98376,0.98373,0.98373,0
12/13/22,0.98639,0.9899,0.9833,0.9864,0.9864,0
12/14/22,0.9872,0.98876,0.98323,0.9872,0.9872,0
12/15/22,0.98678,0.99114,0.98389,0.98678,0.98678,0
12/16/22,0.98674,0.99043,0.98564,0.98674,0.98674,0
12/19/22,0.98917,0.99115,0.98686,0.98917,0.98917,0
12/20/22,0.98551,0.98656,0.98256,0.98551,0.98551,0
12/21/22,0.98416,0.98579,0.9821,0.98416,0.98416,0
12/22/22,0.9829,0.98634,0.9817,0.9829,0.9829,0
12/23/22,0.98702,0.99163,0.9862,0.98702,0.98702,0
12/26/22,0.991,0.9923,0.9886,0.991,0.991,0
